uid, num_ratings, log_num_ratings, gini, rating_avg, rating_std, phi_avg, phi_std, proportion_long_tailors, avg_entropy, abnormality, abnormality_CR, itens_avg_num_ratings, avg_rating_from_itens_consumed
5596, 189.00000, 7.56224, 0.12663, 4.08466, 1.00172, 0.17706, 0.11894, 0.10053, 1.26598, 0.75806, 0.24247, 1069.43386, 3.87455
5597, 208.00000, 7.70044, 0.28373, 3.17788, 1.62472, 0.08463, 0.09425, 0.48558, 1.36177, 1.53061, 0.77777, 511.18750, 3.19979
5598, 144.00000, 7.16993, 0.12459, 3.86806, 0.93305, 0.18805, 0.11890, 0.09028, 1.33445, 0.70465, 0.27181, 1135.82639, 3.58766
5599, 231.00000, 7.85175, 0.18204, 3.36797, 1.11847, 0.11203, 0.10052, 0.29004, 1.34109, 0.70083, 0.15939, 676.65368, 3.41489
5600, 266.00000, 8.05528, 0.15050, 3.91353, 1.11763, 0.13377, 0.10773, 0.17669, 1.29009, 0.94629, 0.32203, 807.98872, 3.66469
5601, 97.00000, 6.59991, 0.15871, 3.44330, 1.01004, 0.17574, 0.11354, 0.11340, 1.23348, 0.84530, 0.28039, 1061.46392, 3.93457
5602, 76.00000, 6.24793, 0.11158, 4.00000, 0.87939, 0.21252, 0.13122, 0.06579, 1.27160, 0.56348, 0.12583, 1283.60526, 3.82409
5603, 183.00000, 7.51570, 0.35071, 2.30601, 1.55638, 0.12530, 0.12263, 0.29508, 1.25794, 1.82641, 0.31744, 756.79235, 3.80316
5604, 254.00000, 7.98868, 0.15249, 3.51969, 0.99286, 0.12643, 0.10188, 0.22047, 1.29025, 0.75360, 0.18907, 763.64173, 3.70638
5605, 736.00000, 9.52356, 0.24516, 3.00408, 1.30878, 0.10545, 0.09103, 0.26630, 1.34822, 1.08739, 0.33856, 636.91440, 3.46088
5606, 24.00000, 4.58496, 0.17120, 3.83333, 1.23945, 0.15095, 0.15594, 0.37500, 1.27743, 1.09963, 0.53267, 911.70833, 3.65373
5607, 148.00000, 7.20945, 0.12786, 3.52027, 0.86873, 0.14228, 0.10349, 0.15541, 1.33604, 0.62444, 0.09677, 859.38514, 3.59554
5608, 24.00000, 4.58496, 0.09907, 3.75000, 0.73721, 0.23624, 0.13740, 0.00000, 1.21315, 0.59221, 0.14009, 1426.91667, 4.06912
5609, 40.00000, 5.32193, 0.05655, 4.67500, 0.65584, 0.14190, 0.13726, 0.30000, 1.17596, 0.72212, 0.21371, 857.10000, 4.08820
5610, 40.00000, 5.32193, 0.09196, 4.20000, 0.75786, 0.19954, 0.13852, 0.07500, 1.23747, 0.53218, 0.16593, 1205.25000, 3.90285
5611, 31.00000, 4.95420, 0.09091, 4.25806, 0.77321, 0.20308, 0.11587, 0.09677, 1.31145, 0.78243, 0.25161, 1226.58065, 3.73109
5612, 36.00000, 5.16993, 0.24688, 2.97222, 1.31987, 0.13422, 0.09468, 0.05556, 1.35585, 1.04663, 0.42960, 810.66667, 3.37307
5613, 86.00000, 6.42626, 0.14292, 3.63953, 0.96908, 0.17458, 0.10170, 0.05814, 1.28133, 0.70287, 0.21902, 1054.48837, 3.80064
5614, 837.00000, 9.70908, 0.14477, 3.80526, 1.01263, 0.11093, 0.08855, 0.22700, 1.31782, 0.82637, 0.18950, 670.00478, 3.57511
5615, 302.00000, 8.23840, 0.14249, 3.46026, 0.90957, 0.15677, 0.10255, 0.07947, 1.30394, 0.61613, 0.10973, 946.88742, 3.64503
5616, 130.00000, 7.02237, 0.15319, 3.85385, 1.10749, 0.16548, 0.12593, 0.13846, 1.23544, 0.74631, 0.16933, 999.47692, 3.85626
5617, 74.00000, 6.20945, 0.18898, 3.54054, 1.22965, 0.22571, 0.12371, 0.05405, 1.30185, 0.91497, 0.36682, 1363.31081, 3.70550
5618, 98.00000, 6.61471, 0.14248, 3.89796, 1.04032, 0.19826, 0.11940, 0.07143, 1.29365, 0.72613, 0.27391, 1197.47959, 3.70077
5619, 92.00000, 6.52356, 0.15017, 3.65217, 1.01022, 0.15216, 0.10051, 0.09783, 1.31542, 0.79733, 0.22923, 919.03261, 3.66883
5620, 219.00000, 7.77479, 0.17578, 3.42466, 1.09943, 0.16292, 0.10877, 0.07763, 1.30948, 0.74639, 0.30145, 984.04566, 3.56995
5621, 477.00000, 8.89785, 0.25261, 3.02516, 1.35790, 0.12946, 0.09973, 0.17400, 1.31939, 1.00818, 0.37862, 781.94340, 3.54572
5622, 86.00000, 6.42626, 0.10727, 4.12791, 0.85125, 0.12374, 0.08110, 0.15116, 1.23478, 0.68963, 0.19413, 747.37209, 3.94024
5623, 264.00000, 8.04439, 0.13387, 3.90152, 0.96604, 0.14276, 0.10881, 0.16288, 1.30001, 0.69690, 0.24097, 862.29924, 3.58475
5624, 119.00000, 6.89482, 0.19869, 3.35294, 1.25946, 0.19676, 0.12218, 0.09244, 1.26788, 0.90272, 0.39397, 1188.43697, 3.85431
5625, 152.00000, 7.24793, 0.12053, 3.90789, 0.92325, 0.14730, 0.10914, 0.13158, 1.25932, 0.64756, 0.20694, 889.71053, 3.88047
5626, 173.00000, 7.43463, 0.08674, 4.38728, 0.78152, 0.12055, 0.10581, 0.29480, 1.27771, 0.96049, 0.25063, 728.09827, 3.59908
5627, 815.00000, 9.67066, 0.14847, 2.99632, 0.84919, 0.11113, 0.09094, 0.23681, 1.30780, 0.74033, 0.08495, 671.21840, 3.58534
5628, 23.00000, 4.52356, 0.17722, 3.43478, 1.19947, 0.22499, 0.16664, 0.17391, 1.23041, 0.76903, 0.63666, 1358.91304, 3.85950
5629, 101.00000, 6.65821, 0.08263, 4.47525, 0.79491, 0.18919, 0.12489, 0.11881, 1.20536, 0.74804, 0.16568, 1142.70297, 4.03546
5630, 263.00000, 8.03892, 0.10202, 4.20913, 0.83688, 0.15380, 0.10880, 0.11407, 1.27805, 0.65739, 0.13181, 928.95817, 3.80981
5631, 79.00000, 6.30378, 0.09152, 4.17722, 0.74695, 0.16341, 0.13067, 0.21519, 1.21237, 0.57474, 0.15010, 986.98734, 4.01978
5632, 60.00000, 5.90689, 0.15000, 3.65000, 1.02221, 0.19840, 0.11933, 0.03333, 1.27266, 0.79584, 0.29082, 1198.31667, 3.75061
5633, 39.00000, 5.28540, 0.11358, 3.82051, 0.82308, 0.25908, 0.12321, 0.02564, 1.18047, 0.70715, 0.21654, 1564.82051, 4.07385
5634, 300.00000, 8.22882, 0.17598, 3.73000, 1.23647, 0.13214, 0.09920, 0.16667, 1.36224, 0.97205, 0.42719, 798.14333, 3.30060
5635, 24.00000, 4.58496, 0.14050, 3.58333, 0.97431, 0.14729, 0.12714, 0.29167, 1.25193, 0.86589, 0.38067, 889.62500, 3.94720
5636, 848.00000, 9.72792, 0.18632, 3.15802, 1.07610, 0.11023, 0.09129, 0.25236, 1.30601, 0.73340, 0.20041, 665.81840, 3.59190
5637, 46.00000, 5.52356, 0.13560, 3.93478, 1.04141, 0.16359, 0.12068, 0.19565, 1.29492, 0.83891, 0.23779, 988.08696, 3.68928
5638, 102.00000, 6.67243, 0.14247, 3.51961, 0.97219, 0.11815, 0.10865, 0.23529, 1.31108, 0.64720, 0.22504, 713.62745, 3.53890
5639, 43.00000, 5.42626, 0.12349, 3.97674, 0.91257, 0.18863, 0.13116, 0.11628, 1.24936, 0.60662, 0.15994, 1139.32558, 3.91054
5640, 34.00000, 5.08746, 0.13120, 3.38235, 0.85333, 0.15760, 0.15113, 0.23529, 1.34806, 0.54759, 0.10948, 951.88235, 3.39206
5641, 132.00000, 7.04439, 0.19792, 3.18939, 1.14006, 0.13277, 0.09785, 0.15909, 1.34085, 0.86085, 0.30501, 801.92424, 3.44833
5642, 50.00000, 5.64386, 0.22509, 3.46000, 1.41724, 0.11791, 0.11067, 0.26000, 1.34415, 1.25171, 0.63482, 712.18000, 3.51924
5643, 1047.00000, 10.03205, 0.18147, 3.20630, 1.06726, 0.10091, 0.08636, 0.27698, 1.30131, 0.78714, 0.18039, 609.51958, 3.59910
5644, 73.00000, 6.18982, 0.12848, 3.97260, 0.95703, 0.16404, 0.11845, 0.08219, 1.33803, 0.86809, 0.26394, 990.82192, 3.52588
5645, 270.00000, 8.07682, 0.10786, 4.27407, 0.91196, 0.16142, 0.11167, 0.07407, 1.31258, 0.97548, 0.33035, 974.98519, 3.64595
5646, 104.00000, 6.70044, 0.17669, 3.75962, 1.22669, 0.19219, 0.11294, 0.05769, 1.27048, 0.87340, 0.25948, 1160.79808, 3.78252
5647, 152.00000, 7.24793, 0.15502, 3.67105, 1.04708, 0.18350, 0.11879, 0.07895, 1.26802, 0.83433, 0.31511, 1108.31579, 3.76245
5648, 117.00000, 6.87036, 0.15405, 3.64103, 1.04602, 0.20553, 0.12166, 0.02564, 1.30345, 0.75501, 0.31723, 1241.37607, 3.63646
5649, 200.00000, 7.64386, 0.15117, 3.56500, 1.00039, 0.14147, 0.11494, 0.18500, 1.31738, 0.66862, 0.17926, 854.49500, 3.60333
5650, 314.00000, 8.29462, 0.23379, 2.90127, 1.21747, 0.12723, 0.09833, 0.18153, 1.33825, 1.02897, 0.27645, 768.44586, 3.46929
5651, 39.00000, 5.28540, 0.13394, 3.89744, 0.99459, 0.16282, 0.11204, 0.07692, 1.31890, 0.71912, 0.18533, 983.41026, 3.58270
5652, 106.00000, 6.72792, 0.19599, 3.43396, 1.22683, 0.11555, 0.10814, 0.31132, 1.33503, 0.82622, 0.25920, 697.89623, 3.55626
5653, 228.00000, 7.83289, 0.10720, 3.90351, 0.81256, 0.14153, 0.11099, 0.18421, 1.27312, 0.58200, 0.22316, 854.86842, 3.77408
5654, 298.00000, 8.21917, 0.09293, 3.83221, 0.70975, 0.16012, 0.11001, 0.11745, 1.29533, 0.49955, 0.10818, 967.10067, 3.77928
5655, 117.00000, 6.87036, 0.11760, 3.76068, 0.86751, 0.15732, 0.12259, 0.16239, 1.32260, 0.72557, 0.21874, 950.21368, 3.61884
5656, 28.00000, 4.80735, 0.27151, 2.96429, 1.45251, 0.12401, 0.14109, 0.42857, 1.24562, 1.33056, 0.68831, 749.03571, 3.88431
5657, 198.00000, 7.62936, 0.07418, 4.09596, 0.61774, 0.16112, 0.10676, 0.10101, 1.32405, 0.63565, 0.14253, 973.18182, 3.61901
5658, 125.00000, 6.96578, 0.12310, 4.12800, 0.99981, 0.10838, 0.09730, 0.26400, 1.27616, 0.84393, 0.24302, 654.59200, 3.62178
5659, 209.00000, 7.70736, 0.17408, 3.47368, 1.11826, 0.14546, 0.10518, 0.14833, 1.35510, 0.87067, 0.39620, 878.55024, 3.33902
5660, 34.00000, 5.08746, 0.15435, 3.79412, 1.12221, 0.21404, 0.13348, 0.08824, 1.32849, 0.86193, 0.39804, 1292.82353, 3.62855
5661, 125.00000, 6.96578, 0.13469, 3.86400, 0.98655, 0.17481, 0.11153, 0.06400, 1.20513, 0.70053, 0.16657, 1055.86400, 4.01762
5662, 73.00000, 6.18982, 0.14945, 3.94521, 1.10416, 0.15858, 0.11429, 0.12329, 1.34136, 1.13157, 0.64182, 957.84932, 3.37066
5663, 268.00000, 8.06609, 0.12545, 3.62687, 0.86264, 0.14985, 0.11450, 0.18284, 1.34009, 0.67358, 0.21744, 905.08582, 3.39492
5664, 287.00000, 8.16491, 0.14616, 3.95122, 1.12399, 0.15639, 0.11134, 0.11150, 1.34715, 0.85397, 0.27057, 944.58188, 3.47098
5665, 46.00000, 5.52356, 0.14246, 4.08696, 1.15135, 0.25024, 0.13602, 0.06522, 1.18796, 0.75584, 0.35682, 1511.43478, 4.04037
5666, 32.00000, 5.00000, 0.17495, 3.65625, 1.23417, 0.26108, 0.14860, 0.06250, 1.23060, 0.69111, 0.33942, 1576.93750, 3.94966
5667, 328.00000, 8.35755, 0.11290, 3.87805, 0.84434, 0.14293, 0.10410, 0.13720, 1.25663, 0.53409, 0.11022, 863.30488, 3.84824
5668, 89.00000, 6.47573, 0.14922, 4.08989, 1.23987, 0.19484, 0.12223, 0.10112, 1.28469, 1.08751, 0.47334, 1176.80899, 3.74273
5669, 48.00000, 5.58496, 0.16920, 3.08333, 0.98571, 0.13263, 0.09340, 0.06250, 1.28347, 0.96436, 0.23816, 801.06250, 3.80765
5670, 72.00000, 6.16993, 0.13390, 4.25000, 1.25317, 0.17611, 0.14673, 0.20833, 1.34402, 1.27430, 0.85527, 1063.69444, 3.35140
5671, 109.00000, 6.76818, 0.07974, 4.48624, 0.75295, 0.19475, 0.11704, 0.04587, 1.23524, 0.80341, 0.20614, 1176.30275, 3.92014
5672, 28.00000, 4.80735, 0.22842, 3.42857, 1.45114, 0.12700, 0.13488, 0.39286, 1.37895, 0.96462, 0.46704, 767.10714, 3.40872
5673, 68.00000, 6.08746, 0.09853, 3.82353, 0.77153, 0.13674, 0.09873, 0.19118, 1.25335, 0.46936, 0.03115, 825.91176, 3.84641
5674, 41.00000, 5.35755, 0.11228, 4.12195, 0.89986, 0.22584, 0.14713, 0.09756, 1.22586, 0.68679, 0.17429, 1364.04878, 3.96607
5675, 586.00000, 9.19476, 0.12025, 3.80717, 0.86648, 0.11569, 0.09589, 0.23720, 1.28813, 0.57268, nan, 698.77304, 3.59466
5676, 146.00000, 7.18982, 0.26749, 2.80137, 1.33711, 0.14303, 0.11054, 0.14384, 1.33894, 1.01249, 0.49956, 863.92466, 3.45982
5677, 246.00000, 7.94251, 0.13475, 3.54878, 0.91007, 0.16720, 0.10637, 0.07724, 1.26622, 0.65023, 0.16834, 1009.90650, 3.79983
5678, 138.00000, 7.10852, 0.12089, 3.79710, 0.90545, 0.16906, 0.11861, 0.10870, 1.25998, 0.71700, 0.14666, 1021.09420, 3.83498
5679, 182.00000, 7.50779, 0.08696, 4.41209, 0.77990, 0.15130, 0.10917, 0.12637, 1.30684, 0.98984, 0.29184, 913.82967, 3.58496
5680, 159.00000, 7.31288, 0.12518, 4.04403, 0.98306, 0.10068, 0.10057, 0.33962, 1.22803, 0.71421, 0.15919, 608.08176, 3.84792
5681, 33.00000, 5.04439, 0.20000, 3.63636, 1.36515, 0.17087, 0.14928, 0.18182, 1.23880, 0.84395, 0.32715, 1032.06061, 3.86974
5682, 608.00000, 9.24793, 0.16940, 3.73355, 1.17275, 0.11294, 0.09668, 0.27138, 1.35360, 0.89309, 0.34145, 682.15954, 3.32164
5683, 122.00000, 6.93074, 0.12900, 3.72951, 0.89107, 0.16736, 0.11949, 0.11475, 1.33688, 0.74093, 0.22337, 1010.85246, 3.48842
5684, 489.00000, 8.93369, 0.20898, 3.43763, 1.28703, 0.12804, 0.09911, 0.17382, 1.32483, 0.90786, 0.12879, 773.33333, 3.57474
5685, 40.00000, 5.32193, 0.14549, 3.60000, 0.98189, 0.15501, 0.12641, 0.20000, 1.33724, 0.62243, 0.08979, 936.25000, 3.50425
5686, 530.00000, 9.04985, 0.24547, 2.04528, 0.93949, 0.12633, 0.09634, 0.17547, 1.30789, 1.59299, 0.62001, 763.04151, 3.59979
5687, 85.00000, 6.40939, 0.16463, 3.69412, 1.12359, 0.16100, 0.11478, 0.03529, 1.34292, 0.85237, 0.38955, 972.42353, 3.41552
5688, 100.00000, 6.64386, 0.18410, 3.46000, 1.17568, 0.19237, 0.11817, 0.03000, 1.26046, 1.00304, 0.49637, 1161.89000, 3.88395
5689, 488.00000, 8.93074, 0.14415, 3.62705, 0.96139, 0.13938, 0.10094, 0.15164, 1.30439, 0.69886, 0.13725, 841.86066, 3.68802
5690, 24.00000, 4.58496, 0.08995, 4.45833, 0.88363, 0.25419, 0.11839, 0.00000, 1.17013, 0.78706, 0.28947, 1535.33333, 4.16516
5691, 130.00000, 7.02237, 0.11159, 4.14615, 0.87259, 0.16331, 0.11064, 0.10000, 1.29290, 0.84845, 0.43162, 986.36923, 3.54214
5692, 61.00000, 5.93074, 0.14472, 4.00000, 1.09545, 0.15555, 0.12743, 0.19672, 1.30285, 0.84616, 0.35016, 939.52459, 3.58986
5693, 46.00000, 5.52356, 0.17038, 3.47826, 1.09014, 0.13632, 0.11939, 0.32609, 1.19321, 0.99004, 0.13739, 823.36957, 4.09459
5694, 25.00000, 4.64386, 0.07695, 4.20000, 0.64550, 0.17921, 0.11296, 0.12000, 1.27003, 0.68780, 0.21402, 1082.40000, 3.70664
5695, 31.00000, 4.95420, 0.14645, 3.22581, 0.88354, 0.20985, 0.13603, 0.03226, 1.29568, 0.73629, 0.06173, 1267.48387, 3.69024
5696, 24.00000, 4.58496, 0.07639, 4.50000, 0.72232, 0.23384, 0.14948, 0.16667, 1.28024, 0.85693, 0.25479, 1412.41667, 3.77089
5697, 26.00000, 4.70044, 0.22227, 3.65385, 1.54770, 0.14566, 0.11312, 0.03846, 1.34692, 1.24757, 0.93847, 879.80769, 3.37790
5698, 315.00000, 8.29921, 0.13397, 3.62857, 0.90916, 0.13897, 0.10599, 0.18095, 1.33144, 0.62568, 0.12665, 839.36508, 3.49359
5699, 299.00000, 8.22400, 0.21169, 3.13712, 1.19756, 0.15648, 0.10805, 0.11371, 1.29902, 0.86323, 0.33736, 945.11706, 3.66128
5700, 38.00000, 5.24793, 0.13018, 3.94737, 0.95712, 0.20384, 0.14567, 0.15789, 1.25988, 0.78027, 0.24557, 1231.21053, 3.74500
5701, 119.00000, 6.89482, 0.13179, 3.87395, 0.95274, 0.21239, 0.12362, 0.06723, 1.29102, 0.70537, 0.18266, 1282.84034, 3.76149
5702, 117.00000, 6.87036, 0.11629, 3.86325, 0.92760, 0.13308, 0.11144, 0.20513, 1.26924, 0.64748, 0.18748, 803.82906, 3.89593
5703, 74.00000, 6.20945, 0.13813, 3.95946, 1.03948, 0.12179, 0.08751, 0.16216, 1.25701, 0.67553, 0.17204, 735.60811, 3.85899
5704, 93.00000, 6.53916, 0.08944, 4.25806, 0.79267, 0.16311, 0.12856, 0.12903, 1.24410, 0.56247, 0.16598, 985.20430, 3.90487
5705, 173.00000, 7.43463, 0.15638, 3.69942, 1.05756, 0.15435, 0.11096, 0.12139, 1.31733, 0.78758, 0.25781, 932.24855, 3.60311
5706, 165.00000, 7.36632, 0.16835, 3.86061, 1.21924, 0.19501, 0.11642, 0.04242, 1.31431, 0.93796, 0.30725, 1177.87273, 3.67774
5707, 100.00000, 6.64386, 0.10202, 4.26000, 0.88329, 0.17155, 0.11823, 0.14000, 1.25597, 0.75759, 0.21556, 1036.19000, 3.88277
5708, 100.00000, 6.64386, 0.19090, 3.10000, 1.07778, 0.17492, 0.12607, 0.11000, 1.31407, 0.86965, 0.18215, 1056.51000, 3.70636
5709, 124.00000, 6.95420, 0.15683, 3.75806, 1.09967, 0.18082, 0.11698, 0.07258, 1.27746, 0.77397, 0.27521, 1092.15323, 3.75857
5710, 77.00000, 6.26679, 0.15841, 3.54545, 1.02013, 0.21275, 0.13219, 0.05195, 1.27772, 0.73321, 0.19422, 1285.01299, 3.79812
5711, 60.00000, 5.90689, 0.16064, 3.55000, 1.11119, 0.13248, 0.10109, 0.13333, 1.32760, 0.88446, 0.35686, 800.18333, 3.35404
5712, 83.00000, 6.37504, 0.15449, 3.60241, 1.02338, 0.18808, 0.12401, 0.10843, 1.27368, 0.83725, 0.22176, 1135.97590, 3.80491
5713, 31.00000, 4.95420, 0.14277, 3.48387, 0.96163, 0.17836, 0.14270, 0.12903, 1.28427, 0.67975, 0.20297, 1077.29032, 3.77460
5714, 99.00000, 6.62936, 0.14320, 3.66667, 1.00000, 0.09873, 0.09041, 0.25253, 1.35025, 0.75205, 0.17369, 596.31313, 3.28171
5715, 84.00000, 6.39232, 0.15868, 3.69048, 1.08635, 0.19229, 0.13073, 0.14286, 1.26010, 0.70812, 0.17141, 1161.42857, 3.80476
5716, 212.00000, 7.72792, 0.12048, 3.92453, 0.90494, 0.16432, 0.11533, 0.11321, 1.28647, 0.69801, 0.15092, 992.47170, 3.78733
5717, 384.00000, 8.58496, 0.13836, 3.74479, 0.95730, 0.14190, 0.10085, 0.14583, 1.27617, 0.71847, 0.07535, 857.07812, 3.75577
5718, 193.00000, 7.59246, 0.12174, 4.08290, 0.97006, 0.14197, 0.11242, 0.15544, 1.27879, 0.75770, 0.32209, 857.50777, 3.76514
5719, 26.00000, 4.70044, 0.24135, 3.07692, 1.35420, 0.11565, 0.12153, 0.34615, 1.24018, 1.21025, 0.77977, 698.50000, 3.47494
5720, 354.00000, 8.46761, 0.22573, 2.78531, 1.13118, 0.15454, 0.09841, 0.07627, 1.32858, 1.00884, 0.32084, 933.44350, 3.53411
5721, 48.00000, 5.58496, 0.15810, 3.75000, 1.08176, 0.17435, 0.13215, 0.10417, 1.13574, 0.86815, 0.16819, 1053.06250, 4.18652
5722, 367.00000, 8.51964, 0.19425, 3.64305, 1.29968, 0.10598, 0.10527, 0.35150, 1.27299, 0.89374, 0.15261, 640.12262, 3.75708
5723, 202.00000, 7.65821, 0.15251, 3.43564, 0.98158, 0.17875, 0.11937, 0.08416, 1.30344, 0.67391, 0.13071, 1079.64356, 3.72814
5724, 97.00000, 6.59991, 0.08325, 4.09278, 0.66274, 0.19302, 0.12730, 0.05155, 1.19634, 0.47623, 0.09371, 1165.82474, 4.04690
5725, 20.00000, 4.32193, 0.21522, 3.45000, 1.39454, 0.12103, 0.11810, 0.25000, 1.36826, 0.84164, 0.54863, 731.05000, 3.33650
5726, 148.00000, 7.20945, 0.11515, 3.81757, 0.84947, 0.18317, 0.12995, 0.14865, 1.24690, 0.62977, 0.18099, 1106.35135, 3.74812
5727, 51.00000, 5.67243, 0.22876, 3.17647, 1.30699, 0.13155, 0.10543, 0.09804, 1.38647, 0.86529, 0.36115, 794.54902, 3.24896
5728, 323.00000, 8.33539, 0.13713, 3.46440, 0.88875, 0.10714, 0.08863, 0.26935, 1.34151, 0.57173, 0.15520, 647.11146, 3.30157
5729, 62.00000, 5.95420, 0.09542, 4.22581, 0.85736, 0.09782, 0.10391, 0.38710, 1.40022, 1.30840, 0.94586, 590.85484, 3.05398
5730, 91.00000, 6.50779, 0.19563, 3.23077, 1.15544, 0.22839, 0.13074, 0.04396, 1.27235, 0.99015, 0.53218, 1379.48352, 3.76061
5731, 60.00000, 5.90689, 0.09278, 4.23333, 0.74485, 0.22812, 0.12110, 0.01667, 1.24107, 0.69905, 0.14290, 1377.85000, 3.82149
5732, 42.00000, 5.39232, 0.13967, 3.73810, 0.96423, 0.21418, 0.12848, 0.04762, 1.23836, 0.71611, 0.27116, 1293.66667, 3.90416
5733, 200.00000, 7.64386, 0.13265, 4.12500, 1.06066, 0.18023, 0.12193, 0.11500, 1.26759, 0.89455, 0.24742, 1088.61500, 3.82324
5734, 208.00000, 7.70044, 0.13336, 3.85096, 0.94889, 0.16584, 0.11584, 0.10577, 1.25449, 0.61975, 0.16954, 1001.65865, 3.85467
5735, 23.00000, 4.52356, 0.15671, 3.95652, 1.18622, 0.17623, 0.15634, 0.17391, 1.25611, 0.85880, 0.26447, 1064.43478, 3.75376
5736, 105.00000, 6.71425, 0.09290, 4.26667, 0.77542, 0.18187, 0.12326, 0.05714, 1.17884, 0.58078, 0.10220, 1098.47619, 4.08886
5737, 85.00000, 6.40939, 0.17768, 3.54118, 1.16039, 0.15292, 0.11773, 0.16471, 1.27119, 0.84244, 0.21953, 923.64706, 3.82378
5738, 526.00000, 9.03892, 0.20167, 3.15209, 1.15786, 0.12001, 0.10220, 0.26046, 1.32236, 0.79577, 0.20255, 724.83840, 3.39560
5739, 51.00000, 5.67243, 0.12909, 4.09804, 1.02479, 0.23846, 0.15518, 0.11765, 1.22838, 0.67320, 0.16049, 1440.27451, 3.89619
5740, 76.00000, 6.24793, 0.30082, 2.48684, 1.36131, 0.20591, 0.12974, 0.06579, 1.30283, 1.26874, 0.66432, 1243.68421, 3.52006
5741, 47.00000, 5.55459, 0.25855, 3.08511, 1.42691, 0.13035, 0.11854, 0.25532, 1.36153, 1.00076, 0.39115, 787.31915, 3.54147
5742, 47.00000, 5.55459, 0.09834, 4.10638, 0.75855, 0.15471, 0.09065, 0.04255, 1.20124, 0.60456, 0.14562, 934.44681, 4.06876
5743, 30.00000, 4.90689, 0.09343, 4.40000, 0.85501, 0.20560, 0.12679, 0.03333, 1.16492, 0.75037, 0.33165, 1241.80000, 4.13056
5744, 440.00000, 8.78136, 0.11725, 3.88636, 0.89075, 0.11213, 0.10027, 0.26364, 1.30808, 0.63297, 0.11459, 677.26591, 3.60594
5745, 72.00000, 6.16993, 0.14643, 3.70833, 0.99912, 0.23449, 0.12893, 0.06944, 1.26449, 0.80239, 0.20751, 1416.31944, 3.84335
5746, 82.00000, 6.35755, 0.14576, 3.56098, 0.98253, 0.23643, 0.12353, 0.01220, 1.23627, 0.72253, 0.17646, 1428.04878, 3.94908
5747, 564.00000, 9.13955, 0.20706, 3.23936, 1.22198, 0.11903, 0.10033, 0.24645, 1.31035, 0.59415, 0.24629, 718.91844, 3.38475
5748, 54.00000, 5.75489, 0.12080, 4.03704, 0.95093, 0.20947, 0.12960, 0.07407, 1.27994, 0.62035, 0.19248, 1265.22222, 3.75301
5749, 407.00000, 8.66888, 0.18976, 3.62654, 1.25478, 0.10565, 0.10065, 0.33907, 1.28092, 0.89709, 0.18235, 638.13268, 3.73613
5750, 119.00000, 6.89482, 0.15604, 3.54622, 1.03127, 0.16790, 0.12401, 0.12605, 1.18238, 0.80740, 0.28445, 1014.10084, 4.04903
5751, 90.00000, 6.49185, 0.13158, 3.58889, 0.88552, 0.11090, 0.10028, 0.28889, 1.37851, 0.88928, 0.35584, 669.82222, 3.21384
5752, 155.00000, 7.27612, 0.13056, 3.76774, 0.91040, 0.12615, 0.10857, 0.20645, 1.24110, 0.67691, 0.14100, 761.92258, 3.88702
5753, 83.00000, 6.37504, 0.11514, 4.24096, 0.99499, 0.19907, 0.12363, 0.04819, 1.30463, 0.88596, 0.26860, 1202.37349, 3.73424
5754, 353.00000, 8.46352, 0.17350, 3.11331, 1.00774, 0.13373, 0.10729, 0.19547, 1.30369, 0.70291, 0.17740, 807.73088, 3.61014
5755, 515.00000, 9.00843, 0.14120, 3.63301, 0.95587, 0.10160, 0.08934, 0.30097, 1.29985, 0.66366, 0.11305, 613.65631, 3.66149
5756, 38.00000, 5.24793, 0.17556, 3.84211, 1.28455, 0.14673, 0.14594, 0.34211, 1.28616, 0.97666, 0.32453, 886.26316, 3.51659
5757, 116.00000, 6.85798, 0.12848, 4.10345, 1.01621, 0.20258, 0.11506, 0.01724, 1.23937, 0.73227, 0.23381, 1223.56897, 3.92982
5758, 147.00000, 7.19967, 0.16986, 3.98639, 1.34972, 0.16868, 0.11368, 0.10884, 1.23970, 1.07611, 0.46477, 1018.80952, 3.79719
5759, 576.00000, 9.16993, 0.15704, 3.62500, 1.05748, 0.12161, 0.09641, 0.21007, 1.30650, 0.70208, 0.14329, 734.52778, 3.62447
5760, 32.00000, 5.00000, 0.23493, 3.50000, 1.52400, 0.18437, 0.14539, 0.21875, 1.33656, 1.24368, 0.86568, 1113.59375, 3.56675
5761, 223.00000, 7.80090, 0.22315, 3.21525, 1.28692, 0.10540, 0.09505, 0.31839, 1.34164, 0.78305, 0.20812, 636.62780, 3.27580
5762, 288.00000, 8.16993, 0.14685, 3.93056, 1.08620, 0.12851, 0.10278, 0.17361, 1.33328, 0.95062, 0.32808, 776.17361, 3.49530
5763, 677.00000, 9.40301, 0.21165, 3.46086, 1.32579, 0.11242, 0.09581, 0.25258, 1.29034, 0.93958, 0.15631, 679.03988, 3.68398
5764, 55.00000, 5.78136, 0.12389, 4.10909, 0.97511, 0.14034, 0.10309, 0.16364, 1.22876, 0.81861, 0.20040, 847.67273, 3.97231
5765, 229.00000, 7.83920, 0.17118, 3.38428, 1.07235, 0.16718, 0.10866, 0.09607, 1.31804, 0.74557, 0.17947, 1009.76856, 3.55774
