iid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
3298, 0.13781, 0.26034, 590.00000, 3.45932, 0.90135, 0.17781, 0.00030, 1.28947, 0.17781, 0.00030, 0.58644
3299, 0.23146, 0.42390, 176.00000, 2.29545, 0.97581, 0.06385, 0.00036, 1.35025, 0.06385, 0.00036, 0.49432
3300, 0.17735, 0.32559, 542.00000, 3.30074, 1.07568, 0.17065, 0.00031, 1.44222, 0.17065, 0.00031, 0.54797
3301, 0.15229, 0.28486, 602.00000, 3.37874, 0.96326, 0.20006, 0.00033, 1.34960, 0.20006, 0.00033, 0.52990
3302, 0.17376, 0.31830, 53.00000, 3.33962, 1.07316, 0.01787, 0.00034, 1.44033, 0.01787, 0.00034, 0.39623
3303, 0.18254, 0.35952, 6.00000, 3.50000, 1.37840, 0.00181, 0.00030, 1.24245, 0.00181, 0.00030, 0.33333
3304, 0.13089, 0.24739, 56.00000, 3.57143, 0.89152, 0.02853, 0.00051, 1.27237, 0.02853, 0.00051, 0.33929
3305, 0.00000, 0.00000, 2.00000, 4.00000, 0.00000, 0.00098, 0.00049, 0.00000, 0.00098, 0.00049, 0.50000
3306, 0.12588, 0.26775, 24.00000, 3.95833, 1.08264, 0.01448, 0.00060, 1.10562, 0.01448, 0.00060, 0.45833
3307, 0.09052, 0.18797, 271.00000, 4.38745, 0.82623, 0.09269, 0.00034, 1.04153, 0.09269, 0.00034, 0.40221
3308, 0.14659, 0.27456, 294.00000, 3.19728, 0.87934, 0.15047, 0.00051, 1.28337, 0.15047, 0.00051, 0.43537
3309, 0.19034, 0.34914, 24.00000, 3.66667, 1.30773, 0.01373, 0.00057, 1.49121, 0.01373, 0.00057, 0.37500
3310, 0.14667, 0.28088, 62.00000, 3.79032, 1.07333, 0.02827, 0.00046, 1.35242, 0.02827, 0.00046, 0.53226
3311, 0.10909, 0.22285, 33.00000, 3.78788, 0.85723, 0.01777, 0.00054, 1.14460, 0.01777, 0.00054, 0.36364
3312, 0.00000, 0.00000, 1.00000, 1.00000, 0.00000, 0.00071, 0.00071, 0.00000, 0.00071, 0.00071, 1.00000
3313, 0.19889, 0.36851, 20.00000, 2.25000, 0.85070, 0.01666, 0.00083, 1.20563, 0.01666, 0.00083, 0.40000
3314, 0.25000, 0.45508, 4.00000, 3.25000, 1.70783, 0.00341, 0.00085, 1.38629, 0.00341, 0.00085, 0.25000
3315, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00069, 0.00069, 0.00000, 0.00069, 0.00069, 0.00000
3316, 0.21383, 0.38571, 289.00000, 2.76817, 1.06957, 0.10701, 0.00037, 1.44852, 0.10701, 0.00037, 0.59170
3317, 0.11604, 0.22270, 496.00000, 3.94960, 0.88047, 0.18767, 0.00038, 1.22628, 0.18767, 0.00038, 0.50605
3318, 0.16280, 0.29910, 48.00000, 3.47917, 1.05164, 0.02168, 0.00045, 1.40908, 0.02168, 0.00045, 0.62500
3319, 0.19007, 0.35817, 28.00000, 3.10714, 1.13331, 0.01190, 0.00042, 1.38117, 0.01190, 0.00042, 0.57143
3320, 0.16034, 0.30980, 45.00000, 3.51111, 1.10005, 0.02033, 0.00045, 1.34843, 0.02033, 0.00045, 0.60000
3321, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00071, 0.00071, 0.00000, 0.00071, 0.00071, 1.00000
3322, 0.20455, 0.39626, 4.00000, 2.75000, 1.25831, 0.00097, 0.00024, 1.03972, 0.00097, 0.00024, 0.75000
3323, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00005, 0.00005, 0.00000, 0.00005, 0.00005, 0.00000
3324, 0.23969, 0.42849, 190.00000, 2.76316, 1.18710, 0.07174, 0.00038, 1.52863, 0.07174, 0.00038, 0.50526
3325, 0.26191, 0.47409, 160.00000, 2.33125, 1.10870, 0.05362, 0.00034, 1.43332, 0.05362, 0.00034, 0.55000
3326, 0.21407, 0.38737, 180.00000, 2.85556, 1.10924, 0.06292, 0.00035, 1.48760, 0.06292, 0.00035, 0.52222
3327, 0.19174, 0.35581, 134.00000, 3.52985, 1.26069, 0.05113, 0.00038, 1.47191, 0.05113, 0.00038, 0.59701
3328, 0.14685, 0.27675, 314.00000, 3.84395, 1.06551, 0.12185, 0.00039, 1.36819, 0.12185, 0.00039, 0.51592
3329, 0.10140, 0.20226, 27.00000, 3.81481, 0.78628, 0.01630, 0.00060, 1.09806, 0.01630, 0.00060, 0.40741
3330, 0.13200, 0.25046, 108.00000, 3.75926, 0.94592, 0.05654, 0.00052, 1.29989, 0.05654, 0.00052, 0.37963
3331, 0.24409, 0.44752, 35.00000, 2.31429, 1.05081, 0.02607, 0.00074, 1.38893, 0.02607, 0.00074, 0.37143
3332, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3333, 0.17411, 0.31944, 16.00000, 3.50000, 1.15470, 0.01015, 0.00063, 1.46147, 0.01015, 0.00063, 0.37500
3334, 0.09968, 0.19188, 461.00000, 4.08243, 0.78417, 0.16234, 0.00035, 1.11624, 0.16234, 0.00035, 0.40130
3335, 0.24479, 0.44194, 12.00000, 2.66667, 1.23091, 0.00294, 0.00024, 1.35798, 0.00294, 0.00024, 0.25000
3336, 0.00000, 0.00000, 2.00000, 3.00000, 0.00000, 0.00265, 0.00133, 0.00000, 0.00265, 0.00133, 0.00000
3337, 0.07143, 0.14286, 2.00000, 3.50000, 0.70711, 0.00242, 0.00121, 0.69315, 0.00242, 0.00121, 0.00000
3338, 0.08580, 0.19685, 27.00000, 4.44444, 0.89156, 0.01109, 0.00041, 0.92041, 0.01109, 0.00041, 0.29630
3339, 0.10631, 0.20030, 43.00000, 3.74419, 0.75885, 0.02193, 0.00051, 1.11173, 0.02193, 0.00051, 0.30233
3340, 0.26796, 0.48136, 71.00000, 2.80282, 1.35878, 0.03334, 0.00047, 1.49668, 0.03334, 0.00047, 0.38028
3341, 0.10528, 0.20103, 177.00000, 4.03955, 0.81437, 0.06825, 0.00039, 1.16422, 0.06825, 0.00039, 0.41808
3342, 0.12959, 0.24023, 223.00000, 3.85650, 0.92855, 0.10213, 0.00046, 1.29403, 0.10213, 0.00046, 0.40359
3343, 0.23395, 0.42823, 40.00000, 2.37500, 1.03000, 0.02645, 0.00066, 1.38866, 0.02645, 0.00066, 0.50000
3344, 0.23654, 0.42829, 20.00000, 2.60000, 1.14248, 0.00747, 0.00037, 1.34515, 0.00747, 0.00037, 0.30000
3345, 0.13164, 0.25459, 23.00000, 3.13043, 0.81488, 0.01145, 0.00050, 1.12209, 0.01145, 0.00050, 0.52174
3346, 0.17143, 0.34993, 5.00000, 2.80000, 1.09545, 0.00222, 0.00044, 0.95027, 0.00222, 0.00044, 0.20000
3347, 0.09312, 0.18087, 212.00000, 3.98113, 0.72178, 0.09708, 0.00046, 1.07347, 0.09708, 0.00046, 0.43396
3348, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3349, 0.17788, 0.32219, 25.00000, 3.40000, 1.11803, 0.01243, 0.00050, 1.45416, 0.01243, 0.00050, 0.40000
3350, 0.10962, 0.21459, 143.00000, 3.97203, 0.85534, 0.06285, 0.00044, 1.18773, 0.06285, 0.00044, 0.39161
3351, 0.17687, 0.32525, 15.00000, 3.26667, 1.09978, 0.00726, 0.00048, 1.43683, 0.00726, 0.00048, 0.33333
3352, 0.08333, 0.17678, 3.00000, 2.66667, 0.57735, 0.00124, 0.00041, 0.63651, 0.00124, 0.00041, 0.33333
3353, 0.00000, 0.00000, 2.00000, 4.00000, 0.00000, 0.00050, 0.00025, 0.00000, 0.00050, 0.00025, 0.50000
3354, 0.23832, 0.43033, 793.00000, 2.59521, 1.11750, 0.22481, 0.00028, 1.46404, 0.22481, 0.00028, 0.52837
3355, 0.21222, 0.38452, 298.00000, 2.87584, 1.10768, 0.12011, 0.00040, 1.48342, 0.12011, 0.00040, 0.50000
3356, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3357, 0.15819, 0.29640, 103.00000, 3.76699, 1.12201, 0.03175, 0.00031, 1.40522, 0.03175, 0.00031, 0.44660
3358, 0.14872, 0.27489, 446.00000, 3.68161, 1.01316, 0.19732, 0.00044, 1.37932, 0.19732, 0.00044, 0.42377
3359, 0.10201, 0.19539, 520.00000, 4.08077, 0.79813, 0.19986, 0.00038, 1.14395, 0.19986, 0.00038, 0.40577
3360, 0.11813, 0.22388, 590.00000, 3.91864, 0.87804, 0.24276, 0.00041, 1.23539, 0.24276, 0.00041, 0.46780
3361, 0.12778, 0.23952, 1095.00000, 3.83744, 0.91955, 0.39496, 0.00036, 1.28627, 0.39496, 0.00036, 0.43836
3362, 0.10977, 0.20973, 765.00000, 3.96993, 0.83314, 0.27692, 0.00036, 1.18955, 0.27692, 0.00036, 0.45229
3363, 0.11085, 0.20875, 990.00000, 4.02626, 0.84089, 0.35247, 0.00036, 1.19569, 0.35247, 0.00036, 0.45253
3364, 0.11056, 0.21153, 151.00000, 3.92715, 0.83346, 0.06528, 0.00043, 1.18175, 0.06528, 0.00043, 0.38411
3365, 0.12261, 0.23776, 245.00000, 4.08571, 0.97342, 0.11099, 0.00045, 1.24256, 0.11099, 0.00045, 0.42041
3366, 0.10599, 0.20550, 265.00000, 3.81132, 0.78472, 0.10686, 0.00040, 1.14129, 0.10686, 0.00040, 0.40755
3367, 0.13697, 0.25601, 43.00000, 3.37209, 0.87351, 0.02250, 0.00052, 1.23722, 0.02250, 0.00052, 0.41860
3368, 0.14727, 0.27676, 63.00000, 3.65079, 1.01852, 0.03089, 0.00049, 1.34752, 0.03089, 0.00049, 0.44444
3369, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3370, 0.11947, 0.22903, 86.00000, 3.43023, 0.79024, 0.04946, 0.00058, 1.16686, 0.04946, 0.00058, 0.32558
3371, 0.14677, 0.27499, 48.00000, 3.70833, 1.03056, 0.02435, 0.00051, 1.36396, 0.02435, 0.00051, 0.33333
3372, 0.11980, 0.22512, 56.00000, 3.55357, 0.80723, 0.02477, 0.00044, 1.18596, 0.02477, 0.00044, 0.39286
3373, 0.08333, 0.17678, 3.00000, 2.66667, 0.57735, 0.00085, 0.00028, 0.63651, 0.00085, 0.00028, 0.00000
3374, 0.16410, 0.30769, 15.00000, 2.60000, 0.82808, 0.01013, 0.00068, 1.18222, 0.01013, 0.00068, 0.53333
3375, 0.16590, 0.30762, 65.00000, 3.33846, 1.03497, 0.02778, 0.00043, 1.40395, 0.02778, 0.00043, 0.46154
3376, 0.00000, 0.00000, 1.00000, 1.00000, 0.00000, 0.00070, 0.00070, 0.00000, 0.00070, 0.00070, 1.00000
3377, 0.07143, 0.14286, 2.00000, 3.50000, 0.70711, 0.00288, 0.00144, 0.69315, 0.00288, 0.00144, 0.50000
3378, 0.05769, 0.13323, 4.00000, 3.25000, 0.50000, 0.00354, 0.00089, 0.56234, 0.00354, 0.00089, 0.25000
3379, 0.11475, 0.21860, 95.00000, 3.94737, 0.86748, 0.04744, 0.00050, 1.22046, 0.04744, 0.00050, 0.38947
3380, 0.22222, 0.47140, 3.00000, 3.00000, 1.73205, 0.00375, 0.00125, 0.63651, 0.00375, 0.00125, 0.33333
3381, 0.07143, 0.14286, 2.00000, 3.50000, 0.70711, 0.00058, 0.00029, 0.69315, 0.00058, 0.00029, 0.50000
3382, 0.00000, 0.00000, 1.00000, 5.00000, 0.00000, 0.00005, 0.00005, 0.00000, 0.00005, 0.00005, 0.00000
3383, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3384, 0.11071, 0.21368, 276.00000, 3.80072, 0.81361, 0.09369, 0.00034, 1.18053, 0.09369, 0.00034, 0.38768
3385, 0.19519, 0.35959, 141.00000, 2.55319, 0.92138, 0.08935, 0.00063, 1.31176, 0.08935, 0.00063, 0.45390
3386, 0.14213, 0.26377, 756.00000, 3.75529, 0.99117, 0.30669, 0.00041, 1.35387, 0.30669, 0.00041, 0.49603
3387, 0.20338, 0.37329, 173.00000, 2.72254, 1.01924, 0.09933, 0.00057, 1.40363, 0.09933, 0.00057, 0.48555
3388, 0.19478, 0.35936, 298.00000, 2.71812, 0.97842, 0.16318, 0.00055, 1.37824, 0.16318, 0.00055, 0.48322
3389, 0.19341, 0.35817, 38.00000, 2.71053, 0.98387, 0.02607, 0.00069, 1.29095, 0.02607, 0.00069, 0.39474
3390, 0.26997, 0.54606, 33.00000, 1.66667, 0.92421, 0.02181, 0.00066, 1.08707, 0.02181, 0.00066, 0.42424
3391, 0.24615, 0.45053, 96.00000, 2.28125, 1.03317, 0.06369, 0.00066, 1.38748, 0.06369, 0.00066, 0.43750
3392, 0.27280, 0.52032, 157.00000, 1.93631, 1.01072, 0.09380, 0.00060, 1.28332, 0.09380, 0.00060, 0.44586
3393, 0.26911, 0.49914, 51.00000, 2.13725, 1.07740, 0.03002, 0.00059, 1.36875, 0.03002, 0.00059, 0.58824
3394, 0.20831, 0.37993, 210.00000, 2.67143, 1.01738, 0.11847, 0.00056, 1.40862, 0.11847, 0.00056, 0.46190
3395, 0.17016, 0.32077, 55.00000, 2.83636, 0.91820, 0.04098, 0.00075, 1.30981, 0.04098, 0.00075, 0.43636
3396, 0.13110, 0.24565, 744.00000, 3.85618, 0.94791, 0.30353, 0.00041, 1.30212, 0.30353, 0.00041, 0.43011
3397, 0.13033, 0.24547, 358.00000, 3.73743, 0.91871, 0.16337, 0.00046, 1.29281, 0.16337, 0.00046, 0.44693
3398, 0.14805, 0.27783, 341.00000, 3.50440, 0.97505, 0.16065, 0.00047, 1.35033, 0.16065, 0.00047, 0.48680
3399, 0.19701, 0.35902, 87.00000, 3.12644, 1.12895, 0.04198, 0.00048, 1.48277, 0.04198, 0.00048, 0.48276
3400, 0.27397, 0.49619, 29.00000, 2.51724, 1.27113, 0.01362, 0.00047, 1.46117, 0.01362, 0.00047, 0.44828
3401, 0.23812, 0.43927, 113.00000, 2.10619, 0.92931, 0.06524, 0.00058, 1.27067, 0.06524, 0.00058, 0.43363
3402, 0.11971, 0.22644, 23.00000, 3.34783, 0.77511, 0.01472, 0.00064, 1.13129, 0.01472, 0.00064, 0.26087
3403, 0.17100, 0.32077, 32.00000, 2.78125, 0.90641, 0.02350, 0.00073, 1.29679, 0.02350, 0.00073, 0.56250
3404, 0.17924, 0.32770, 219.00000, 3.45205, 1.13381, 0.07694, 0.00035, 1.47387, 0.07694, 0.00035, 0.37443
3405, 0.11465, 0.21478, 144.00000, 3.87500, 0.83520, 0.06505, 0.00045, 1.20004, 0.06505, 0.00045, 0.44444
3406, 0.10955, 0.22001, 105.00000, 3.75238, 0.82952, 0.03292, 0.00031, 1.13912, 0.03292, 0.00031, 0.46667
3407, 0.26667, 0.56569, 3.00000, 1.66667, 1.15470, 0.00087, 0.00029, 0.63651, 0.00087, 0.00029, 0.66667
3408, 0.12069, 0.23177, 1315.00000, 3.86388, 0.89589, 0.33885, 0.00026, 1.24881, 0.33885, 0.00026, 0.53764
3409, 0.18052, 0.32991, 459.00000, 3.27233, 1.08076, 0.14397, 0.00031, 1.45689, 0.14397, 0.00031, 0.57952
3410, 0.07977, 0.15385, 9.00000, 4.33333, 0.70711, 0.00309, 0.00034, 0.96496, 0.00309, 0.00034, 0.44444
3411, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3412, 0.16488, 0.30320, 175.00000, 3.37143, 1.02514, 0.09465, 0.00054, 1.41271, 0.09465, 0.00054, 0.36571
3413, 0.07143, 0.14286, 2.00000, 3.50000, 0.70711, 0.00284, 0.00142, 0.69315, 0.00284, 0.00142, 0.50000
3414, 0.15252, 0.28651, 50.00000, 3.26000, 0.94351, 0.02267, 0.00045, 1.31130, 0.02267, 0.00045, 0.40000
3415, 0.18478, 0.35025, 23.00000, 3.82609, 1.37021, 0.00737, 0.00032, 1.40311, 0.00737, 0.00032, 0.43478
3416, 0.16116, 0.31141, 51.00000, 3.94118, 1.23954, 0.02472, 0.00048, 1.36151, 0.02472, 0.00048, 0.25490
3417, 0.14713, 0.27220, 73.00000, 3.58904, 0.98370, 0.03196, 0.00044, 1.35531, 0.03196, 0.00044, 0.45205
3418, 0.14036, 0.26227, 1417.00000, 3.68031, 0.96557, 0.46787, 0.00033, 1.33924, 0.46787, 0.00033, 0.42837
3419, 0.19137, 0.34836, 13.00000, 3.15385, 1.14354, 0.00970, 0.00075, 1.43888, 0.00970, 0.00075, 0.53846
3420, 0.12636, 0.23587, 199.00000, 3.71357, 0.87811, 0.09098, 0.00046, 1.26255, 0.09098, 0.00046, 0.37186
3421, 0.12602, 0.24090, 1207.00000, 4.05302, 0.97676, 0.41413, 0.00034, 1.27237, 0.41413, 0.00034, 0.45733
3422, 0.15413, 0.28443, 210.00000, 3.40000, 0.96939, 0.10279, 0.00049, 1.36796, 0.10279, 0.00049, 0.43810
3423, 0.20058, 0.36395, 74.00000, 2.91892, 1.06959, 0.05169, 0.00070, 1.45271, 0.05169, 0.00070, 0.41892
3424, 0.13651, 0.25484, 781.00000, 3.88092, 0.98964, 0.29742, 0.00038, 1.33024, 0.29742, 0.00038, 0.43918
3425, 0.15794, 0.29862, 79.00000, 3.29114, 0.98907, 0.04742, 0.00060, 1.33933, 0.04742, 0.00060, 0.44304
3426, 0.16339, 0.30319, 215.00000, 3.19535, 0.97107, 0.11319, 0.00053, 1.36146, 0.11319, 0.00053, 0.43256
3427, 0.11746, 0.22719, 74.00000, 3.33784, 0.76350, 0.04576, 0.00062, 1.13304, 0.04576, 0.00062, 0.36486
3428, 0.20086, 0.36629, 59.00000, 2.94915, 1.08951, 0.03210, 0.00054, 1.46606, 0.03210, 0.00054, 0.45763
3429, 0.09286, 0.18226, 274.00000, 4.33577, 0.79169, 0.09525, 0.00035, 1.05796, 0.09525, 0.00035, 0.43796
3430, 0.16795, 0.30832, 220.00000, 3.34091, 1.03242, 0.11757, 0.00053, 1.42139, 0.11757, 0.00053, 0.40000
3431, 0.23944, 0.43131, 85.00000, 2.67059, 1.15870, 0.05429, 0.00064, 1.49643, 0.05429, 0.00064, 0.45882
3432, 0.27054, 0.49382, 72.00000, 2.26389, 1.12579, 0.04851, 0.00067, 1.42733, 0.04851, 0.00067, 0.41667
3433, 0.31007, 0.57855, 48.00000, 2.14583, 1.25460, 0.03461, 0.00072, 1.34235, 0.03461, 0.00072, 0.45833
3434, 0.31395, 0.57953, 38.00000, 2.26316, 1.32918, 0.02245, 0.00059, 1.35502, 0.02245, 0.00059, 0.36842
3435, 0.08211, 0.16761, 551.00000, 4.41561, 0.74079, 0.18249, 0.00033, 0.99030, 0.18249, 0.00033, 0.46642
3436, 0.19628, 0.36037, 128.00000, 2.78906, 1.00903, 0.06516, 0.00051, 1.40813, 0.06516, 0.00051, 0.37500
3437, 0.34722, 0.70711, 12.00000, 2.00000, 1.47710, 0.00649, 0.00054, 1.11874, 0.00649, 0.00054, 0.50000
3438, 0.22567, 0.40837, 534.00000, 2.67790, 1.09459, 0.22337, 0.00042, 1.46721, 0.22337, 0.00042, 0.47940
3439, 0.27445, 0.51037, 251.00000, 2.12749, 1.08797, 0.11241, 0.00045, 1.37331, 0.11241, 0.00045, 0.50996
3440, 0.27912, 0.53147, 188.00000, 1.92021, 1.02327, 0.08383, 0.00045, 1.27830, 0.08383, 0.00045, 0.50000
3441, 0.16664, 0.30843, 475.00000, 3.27579, 1.01140, 0.21661, 0.00046, 1.39330, 0.21661, 0.00046, 0.44842
3442, 0.22336, 0.40643, 39.00000, 2.30769, 0.95018, 0.02903, 0.00074, 1.30436, 0.02903, 0.00074, 0.46154
3443, 0.10526, 0.19693, 5.00000, 3.80000, 0.83666, 0.00321, 0.00064, 1.05492, 0.00321, 0.00064, 0.40000
3444, 0.19320, 0.35115, 222.00000, 3.22523, 1.13508, 0.10586, 0.00048, 1.49118, 0.10586, 0.00048, 0.51802
3445, 0.14398, 0.27048, 139.00000, 3.19424, 0.86709, 0.07425, 0.00053, 1.26404, 0.07425, 0.00053, 0.35252
3446, 0.18893, 0.34324, 39.00000, 3.41026, 1.18584, 0.02330, 0.00060, 1.49973, 0.02330, 0.00060, 0.43590
3447, 0.15765, 0.29437, 72.00000, 3.72222, 1.10342, 0.03201, 0.00044, 1.40599, 0.03201, 0.00044, 0.33333
3448, 0.11914, 0.22701, 1082.00000, 3.73383, 0.84799, 0.43177, 0.00040, 1.22495, 0.43177, 0.00040, 0.44085
3449, 0.17268, 0.32129, 34.00000, 2.97059, 0.96876, 0.02560, 0.00075, 1.36018, 0.02560, 0.00075, 0.35294
3450, 0.15561, 0.28795, 809.00000, 3.41533, 0.98406, 0.28496, 0.00035, 1.37829, 0.28496, 0.00035, 0.52410
3451, 0.11626, 0.21722, 350.00000, 3.92000, 0.85271, 0.16159, 0.00046, 1.22217, 0.16159, 0.00046, 0.41714
3452, 0.17455, 0.31986, 331.00000, 3.14199, 1.00653, 0.10595, 0.00032, 1.41031, 0.10595, 0.00032, 0.54381
3453, 0.25085, 0.45623, 89.00000, 2.48315, 1.13930, 0.03100, 0.00035, 1.47782, 0.03100, 0.00035, 0.62921
3454, 0.20690, 0.37951, 43.00000, 2.69767, 1.03590, 0.01668, 0.00039, 1.34902, 0.01668, 0.00039, 0.55814
3455, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
3456, 0.14135, 0.27046, 65.00000, 3.93846, 1.07350, 0.02575, 0.00040, 1.33131, 0.02575, 0.00040, 0.36923
3457, 0.22013, 0.39693, 141.00000, 2.99291, 1.19222, 0.05333, 0.00038, 1.50722, 0.05333, 0.00038, 0.51773
3458, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00055, 0.00055, 0.00000, 0.00055, 0.00055, 1.00000
3459, 0.23125, 0.41666, 62.00000, 2.77419, 1.16534, 0.04446, 0.00072, 1.48121, 0.04446, 0.00072, 0.35484
3460, 0.00000, 0.00000, 1.00000, 1.00000, 0.00000, 0.00127, 0.00127, 0.00000, 0.00127, 0.00127, 0.00000
3461, 0.14311, 0.26716, 353.00000, 3.66572, 0.98072, 0.14603, 0.00041, 1.34939, 0.14603, 0.00041, 0.43626
3462, 0.10766, 0.20897, 305.00000, 4.23607, 0.88668, 0.11240, 0.00037, 1.15566, 0.11240, 0.00037, 0.40328
3463, 0.16667, 0.33333, 10.00000, 1.80000, 0.63246, 0.00454, 0.00045, 0.89795, 0.00454, 0.00045, 0.40000
3464, 0.27041, 0.49107, 20.00000, 2.45000, 1.23438, 0.01095, 0.00055, 1.47025, 0.01095, 0.00055, 0.40000
3465, 0.15778, 0.30725, 18.00000, 2.77778, 0.87820, 0.01406, 0.00078, 1.13242, 0.01406, 0.00078, 0.33333
3466, 0.13552, 0.25428, 219.00000, 3.54795, 0.90424, 0.10276, 0.00047, 1.29515, 0.10276, 0.00047, 0.43836
3467, 0.11617, 0.22473, 279.00000, 4.02151, 0.90536, 0.09733, 0.00035, 1.22155, 0.09733, 0.00035, 0.35125
3468, 0.09049, 0.17370, 450.00000, 4.24000, 0.73730, 0.17262, 0.00038, 1.05605, 0.17262, 0.00038, 0.42667
3469, 0.09543, 0.18827, 268.00000, 4.27985, 0.80730, 0.11034, 0.00041, 1.09267, 0.11034, 0.00041, 0.42537
3470, 0.08685, 0.17415, 92.00000, 4.32609, 0.75751, 0.03226, 0.00035, 1.01107, 0.03226, 0.00035, 0.50000
3471, 0.11938, 0.22413, 1451.00000, 4.01447, 0.90008, 0.47800, 0.00033, 1.24269, 0.47800, 0.00033, 0.41971
3472, 0.25000, 0.47380, 4.00000, 1.75000, 0.95743, 0.00242, 0.00060, 1.03972, 0.00242, 0.00060, 0.50000
3473, 0.15752, 0.29166, 24.00000, 3.41667, 1.01795, 0.00934, 0.00039, 1.38629, 0.00934, 0.00039, 0.41667
3474, 0.14338, 0.27660, 16.00000, 3.18750, 0.91059, 0.00717, 0.00045, 1.16270, 0.00717, 0.00045, 0.62500
3475, 0.11163, 0.21002, 134.00000, 3.96269, 0.83537, 0.06247, 0.00047, 1.19329, 0.06247, 0.00047, 0.41045
3476, 0.16117, 0.29722, 667.00000, 3.57871, 1.06445, 0.25380, 0.00038, 1.42286, 0.25380, 0.00038, 0.43778
3477, 0.20837, 0.37515, 271.00000, 3.04428, 1.14418, 0.12431, 0.00046, 1.50255, 0.12431, 0.00046, 0.46494
3478, 0.13042, 0.24894, 266.00000, 3.33083, 0.83075, 0.14249, 0.00054, 1.21841, 0.14249, 0.00054, 0.43985
3479, 0.13595, 0.25220, 542.00000, 3.67343, 0.92730, 0.22140, 0.00041, 1.31520, 0.22140, 0.00041, 0.44096
3480, 0.12961, 0.24498, 155.00000, 3.62581, 0.89114, 0.08510, 0.00055, 1.27364, 0.08510, 0.00055, 0.46452
3481, 0.12662, 0.24141, 1373.00000, 3.92862, 0.94876, 0.38971, 0.00028, 1.28276, 0.38971, 0.00028, 0.50910
3482, 0.14815, 0.27217, 3.00000, 3.00000, 1.00000, 0.00219, 0.00073, 1.09861, 0.00219, 0.00073, 0.66667
3483, 0.20200, 0.36763, 168.00000, 3.01190, 1.11058, 0.06168, 0.00037, 1.46491, 0.06168, 0.00037, 0.45833
3484, 0.23715, 0.42481, 302.00000, 2.72848, 1.16102, 0.09260, 0.00031, 1.49734, 0.09260, 0.00031, 0.54636
3485, 0.16667, 0.33333, 2.00000, 1.50000, 0.70711, 0.00019, 0.00010, 0.69315, 0.00019, 0.00010, 0.00000
3486, 0.22903, 0.41935, 10.00000, 3.10000, 1.37032, 0.00341, 0.00034, 1.47081, 0.00341, 0.00034, 0.30000
3487, 0.13828, 0.26417, 68.00000, 3.72059, 0.99018, 0.03393, 0.00050, 1.31361, 0.03393, 0.00050, 0.45588
3488, 0.28719, 0.54356, 22.00000, 2.00000, 1.11270, 0.01152, 0.00052, 1.14691, 0.01152, 0.00052, 0.27273
3489, 0.19547, 0.35457, 722.00000, 3.01801, 1.07084, 0.29760, 0.00041, 1.46618, 0.29760, 0.00041, 0.43213
3490, 0.26928, 0.50086, 17.00000, 2.64706, 1.36662, 0.00945, 0.00056, 1.45034, 0.00945, 0.00056, 0.29412
3491, 0.18853, 0.34471, 66.00000, 2.93939, 1.02099, 0.03749, 0.00057, 1.41921, 0.03749, 0.00057, 0.34848
3492, 0.15143, 0.29394, 14.00000, 3.57143, 1.08941, 0.00939, 0.00067, 1.33166, 0.00939, 0.00067, 0.28571
3493, 0.00000, 0.00000, 2.00000, 1.00000, 0.00000, 0.00083, 0.00042, 0.00000, 0.00083, 0.00042, 0.50000
3494, 0.13392, 0.24936, 320.00000, 3.73750, 0.93344, 0.13521, 0.00042, 1.31211, 0.13521, 0.00042, 0.38125
3495, 0.11667, 0.22111, 12.00000, 3.75000, 0.86603, 0.00783, 0.00065, 1.19885, 0.00783, 0.00065, 0.25000
3496, 0.16004, 0.29745, 59.00000, 3.22034, 0.96611, 0.03684, 0.00062, 1.35730, 0.03684, 0.00062, 0.38983
3497, 0.16891, 0.31501, 96.00000, 3.05208, 0.96649, 0.06295, 0.00066, 1.36252, 0.06295, 0.00066, 0.42708
3498, 0.10774, 0.20446, 295.00000, 4.00678, 0.82062, 0.13924, 0.00047, 1.17855, 0.13924, 0.00047, 0.42373
