iid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
612, 0.10931, 0.20355, 34.00000, 3.94118, 0.81431, 0.08438, 0.00248, 1.16840, 0.08438, 0.00248, 0.44118
613, 0.11485, 0.21826, 27.00000, 4.03704, 0.89792, 0.07090, 0.00263, 1.20230, 0.07090, 0.00263, 0.59259
614, 0.12052, 0.22336, 51.00000, 3.74510, 0.84482, 0.13008, 0.00255, 1.21768, 0.13008, 0.00255, 0.45098
615, 0.11191, 0.21037, 59.00000, 4.05085, 0.85951, 0.12548, 0.00213, 1.19518, 0.12548, 0.00213, 0.42373
616, 0.17316, 0.31764, 64.00000, 3.42188, 1.09551, 0.16418, 0.00257, 1.45158, 0.16418, 0.00257, 0.48438
617, 0.08497, 0.16638, 18.00000, 3.77778, 0.64676, 0.04167, 0.00232, 0.93689, 0.04167, 0.00232, 0.38889
618, 0.11026, 0.20925, 18.00000, 3.61111, 0.77754, 0.04885, 0.00271, 1.13242, 0.04885, 0.00271, 0.27778
619, 0.13770, 0.26468, 64.00000, 3.17188, 0.84618, 0.14626, 0.00229, 1.19483, 0.14626, 0.00229, 0.42188
620, 0.12869, 0.23966, 43.00000, 3.09302, 0.75005, 0.10090, 0.00235, 1.06546, 0.10090, 0.00235, 0.37209
621, 0.23864, 0.42619, 11.00000, 2.90909, 1.30035, 0.03393, 0.00308, 1.54660, 0.03393, 0.00308, 0.45455
622, 0.12253, 0.23824, 39.00000, 3.35897, 0.81069, 0.10574, 0.00271, 1.16793, 0.10574, 0.00271, 0.43590
623, 0.19028, 0.36654, 39.00000, 2.92308, 1.08542, 0.10092, 0.00259, 1.30388, 0.10092, 0.00259, 0.38462
624, 0.19192, 0.34694, 22.00000, 3.27273, 1.16217, 0.06880, 0.00313, 1.34211, 0.06880, 0.00313, 0.22727
625, 0.11190, 0.22524, 82.00000, 3.32927, 0.75449, 0.19666, 0.00240, 1.08211, 0.19666, 0.00240, 0.41463
626, 0.25000, 0.45508, 4.00000, 3.25000, 1.70783, 0.01695, 0.00424, 1.38629, 0.01695, 0.00424, 0.25000
627, 0.18369, 0.33407, 75.00000, 3.22667, 1.08520, 0.18741, 0.00250, 1.46575, 0.18741, 0.00250, 0.41333
628, 0.14349, 0.27001, 169.00000, 3.51479, 0.95186, 0.30791, 0.00182, 1.32997, 0.30791, 0.00182, 0.42012
629, 0.14604, 0.27574, 77.00000, 3.33766, 0.92637, 0.18411, 0.00239, 1.30942, 0.18411, 0.00239, 0.32468
630, 0.14611, 0.26956, 31.00000, 3.29032, 0.90161, 0.08660, 0.00279, 1.26735, 0.08660, 0.00279, 0.45161
631, 0.15313, 0.28182, 119.00000, 3.62185, 1.02504, 0.27831, 0.00234, 1.39103, 0.27831, 0.00234, 0.37815
632, 0.12939, 0.23680, 58.00000, 3.89655, 0.93075, 0.13394, 0.00231, 1.26996, 0.13394, 0.00231, 0.48276
633, 0.11304, 0.20929, 69.00000, 4.05797, 0.85550, 0.15334, 0.00222, 1.18346, 0.15334, 0.00222, 0.47826
634, 0.17130, 0.31972, 24.00000, 3.75000, 1.22474, 0.05841, 0.00243, 1.41165, 0.05841, 0.00243, 0.20833
635, 0.20566, 0.37629, 23.00000, 2.73913, 1.05388, 0.06110, 0.00266, 1.39814, 0.06110, 0.00266, 0.39130
636, 0.14654, 0.27568, 91.00000, 3.24176, 0.89865, 0.23746, 0.00261, 1.29550, 0.23746, 0.00261, 0.46154
637, 0.14897, 0.27840, 38.00000, 3.02632, 0.85383, 0.09686, 0.00255, 1.24376, 0.09686, 0.00255, 0.44737
638, 0.12295, 0.24544, 44.00000, 3.77273, 0.93668, 0.10494, 0.00238, 1.21228, 0.10494, 0.00238, 0.43182
639, 0.14088, 0.26481, 40.00000, 3.70000, 0.99228, 0.10230, 0.00256, 1.33932, 0.10230, 0.00256, 0.55000
640, 0.24518, 0.43504, 82.00000, 3.02439, 1.32381, 0.19074, 0.00233, 1.59219, 0.19074, 0.00233, 0.52439
641, 0.11118, 0.23926, 33.00000, 4.21212, 1.02340, 0.07181, 0.00218, 1.06196, 0.07181, 0.00218, 0.42424
642, 0.15085, 0.28259, 89.00000, 3.48315, 0.98986, 0.23237, 0.00261, 1.35973, 0.23237, 0.00261, 0.43820
643, 0.20833, 0.40825, 4.00000, 3.00000, 1.41421, 0.01206, 0.00301, 1.03972, 0.01206, 0.00301, 0.25000
644, 0.14069, 0.26199, 35.00000, 3.77143, 1.00252, 0.09507, 0.00272, 1.28689, 0.09507, 0.00272, 0.40000
645, 0.13017, 0.24753, 27.00000, 3.81481, 0.96225, 0.07028, 0.00260, 1.20612, 0.07028, 0.00260, 0.40741
646, 0.12478, 0.23099, 38.00000, 3.86842, 0.90557, 0.09342, 0.00246, 1.25711, 0.09342, 0.00246, 0.55263
647, 0.12310, 0.23737, 70.00000, 4.10000, 0.98024, 0.17066, 0.00244, 1.21927, 0.17066, 0.00244, 0.37143
648, 0.10768, 0.20548, 67.00000, 4.02985, 0.83431, 0.13858, 0.00207, 1.13084, 0.13858, 0.00207, 0.52239
649, 0.13741, 0.26307, 50.00000, 3.40000, 0.90351, 0.13993, 0.00280, 1.26590, 0.13993, 0.00280, 0.50000
650, 0.18709, 0.33586, 72.00000, 3.54167, 1.19786, 0.17056, 0.00237, 1.49044, 0.17056, 0.00237, 0.43056
651, 0.10154, 0.19134, 171.00000, 4.07602, 0.78220, 0.36214, 0.00212, 1.13191, 0.36214, 0.00212, 0.37427
652, 0.13048, 0.24378, 90.00000, 3.88889, 0.95334, 0.20557, 0.00228, 1.30114, 0.20557, 0.00228, 0.36667
653, 0.11035, 0.21805, 34.00000, 3.91176, 0.86577, 0.08671, 0.00255, 1.13119, 0.08671, 0.00255, 0.47059
654, 0.12339, 0.23702, 147.00000, 4.13605, 0.98370, 0.30630, 0.00208, 1.23948, 0.30630, 0.00208, 0.48299
655, 0.11516, 0.21753, 227.00000, 3.88106, 0.84610, 0.47648, 0.00210, 1.19541, 0.47648, 0.00210, 0.40969
656, 0.11983, 0.23837, 44.00000, 4.00000, 0.96449, 0.09868, 0.00224, 1.17321, 0.09868, 0.00224, 0.43182
657, 0.09032, 0.17784, 131.00000, 4.25954, 0.76044, 0.27073, 0.00207, 1.05634, 0.27073, 0.00207, 0.48092
658, 0.16578, 0.30388, 79.00000, 3.41772, 1.04523, 0.21232, 0.00269, 1.41176, 0.21232, 0.00269, 0.39241
659, 0.10895, 0.20993, 115.00000, 4.07826, 0.85990, 0.24082, 0.00209, 1.16444, 0.24082, 0.00209, 0.51304
660, 0.14011, 0.25727, 153.00000, 3.76471, 0.97174, 0.33470, 0.00219, 1.33564, 0.33470, 0.00219, 0.41176
661, 0.10492, 0.19804, 88.00000, 4.10227, 0.81706, 0.18443, 0.00210, 1.15530, 0.18443, 0.00210, 0.48864
662, 0.15211, 0.28105, 82.00000, 3.42683, 0.96903, 0.18562, 0.00226, 1.35687, 0.18562, 0.00226, 0.52439
663, 0.14328, 0.27104, 116.00000, 3.90517, 1.06304, 0.25828, 0.00223, 1.35171, 0.25828, 0.00223, 0.44828
664, 0.15644, 0.28651, 46.00000, 3.54348, 1.02646, 0.11160, 0.00243, 1.39163, 0.11160, 0.00243, 0.45652
665, 0.21417, 0.38726, 100.00000, 2.83000, 1.10147, 0.24261, 0.00243, 1.47180, 0.24261, 0.00243, 0.41000
666, 0.23333, 0.42492, 5.00000, 2.40000, 1.14018, 0.01720, 0.00344, 1.33218, 0.01720, 0.00344, 0.40000
667, 0.24359, 0.49255, 12.00000, 2.16667, 1.11464, 0.03467, 0.00289, 1.19885, 0.03467, 0.00289, 0.58333
668, 0.32051, 0.62017, 6.00000, 2.16667, 1.47196, 0.02428, 0.00405, 1.01140, 0.02428, 0.00405, 0.16667
669, 0.28571, 0.62088, 13.00000, 1.61538, 1.04391, 0.03844, 0.00296, 0.93716, 0.03844, 0.00296, 0.30769
670, 0.21039, 0.38490, 36.00000, 3.00000, 1.17108, 0.09863, 0.00274, 1.47569, 0.09863, 0.00274, 0.36111
671, 0.15532, 0.28587, 46.00000, 3.60870, 1.04304, 0.11984, 0.00261, 1.34311, 0.11984, 0.00261, 0.50000
672, 0.24581, 0.44400, 65.00000, 2.72308, 1.21845, 0.15543, 0.00239, 1.52146, 0.15543, 0.00239, 0.43077
673, 0.13282, 0.25137, 86.00000, 3.52326, 0.89083, 0.20819, 0.00242, 1.27419, 0.20819, 0.00242, 0.41860
674, 0.16082, 0.30104, 48.00000, 2.89583, 0.88100, 0.12758, 0.00266, 1.25792, 0.12758, 0.00266, 0.47917
675, 0.16416, 0.29974, 54.00000, 3.55556, 1.07575, 0.13433, 0.00249, 1.43436, 0.13433, 0.00249, 0.50000
676, 0.16605, 0.30390, 77.00000, 3.33766, 1.02097, 0.14013, 0.00182, 1.39644, 0.14013, 0.00182, 0.44156
677, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00403, 0.00403, 0.00000, 0.00403, 0.00403, 0.00000
678, 0.19916, 0.36330, 219.00000, 2.80822, 1.02256, 0.29034, 0.00133, 1.42093, 0.29034, 0.00133, 0.46575
679, 0.18640, 0.33992, 107.00000, 3.04673, 1.04053, 0.26389, 0.00247, 1.43793, 0.26389, 0.00247, 0.47664
680, 0.31204, 0.56228, 34.00000, 2.55882, 1.46041, 0.05240, 0.00154, 1.52360, 0.05240, 0.00154, 0.41176
681, 0.30864, 0.56040, 27.00000, 2.44444, 1.39596, 0.04244, 0.00157, 1.48902, 0.04244, 0.00157, 0.62963
682, 0.21680, 0.39167, 100.00000, 3.06000, 1.20454, 0.11626, 0.00116, 1.51434, 0.11626, 0.00116, 0.47000
683, 0.26496, 0.48134, 49.00000, 2.40816, 1.17115, 0.06883, 0.00140, 1.42861, 0.06883, 0.00140, 0.44898
684, 0.10898, 0.20658, 169.00000, 3.79290, 0.78586, 0.37496, 0.00222, 1.15223, 0.37496, 0.00222, 0.42012
685, 0.14397, 0.27111, 157.00000, 3.35669, 0.91296, 0.30048, 0.00191, 1.30483, 0.30048, 0.00191, 0.44586
686, 0.13804, 0.25165, 50.00000, 3.68000, 0.93547, 0.14898, 0.00298, 1.29696, 0.14898, 0.00298, 0.42000
687, 0.27296, 0.50583, 69.00000, 2.18841, 1.11508, 0.10726, 0.00155, 1.39992, 0.10726, 0.00155, 0.44928
688, 0.29433, 0.57841, 44.00000, 1.84091, 1.07710, 0.05502, 0.00125, 1.23738, 0.05502, 0.00125, 0.50000
689, 0.20488, 0.36831, 87.00000, 3.14943, 1.16668, 0.12145, 0.00140, 1.52426, 0.12145, 0.00140, 0.45977
690, 0.16777, 0.30856, 155.00000, 3.45806, 1.07049, 0.16436, 0.00106, 1.43383, 0.16436, 0.00106, 0.45806
691, 0.14955, 0.28571, 16.00000, 3.50000, 1.03280, 0.02609, 0.00163, 1.33166, 0.02609, 0.00163, 0.56250
692, 0.13817, 0.26211, 164.00000, 3.62805, 0.95388, 0.36303, 0.00221, 1.31319, 0.36303, 0.00221, 0.43293
693, 0.14511, 0.26762, 91.00000, 3.64835, 0.98176, 0.24262, 0.00267, 1.35699, 0.24262, 0.00267, 0.40659
694, 0.13815, 0.26849, 44.00000, 4.04545, 1.09872, 0.09083, 0.00206, 1.30044, 0.09083, 0.00206, 0.50000
695, 0.22267, 0.41275, 13.00000, 2.92308, 1.25576, 0.03743, 0.00288, 1.41807, 0.03743, 0.00288, 0.38462
696, 0.14128, 0.26692, 79.00000, 3.13924, 0.84329, 0.15513, 0.00196, 1.23844, 0.15513, 0.00196, 0.53165
697, 0.19909, 0.36284, 40.00000, 3.42500, 1.25856, 0.11098, 0.00277, 1.50954, 0.11098, 0.00277, 0.40000
698, 0.19333, 0.36515, 10.00000, 3.00000, 1.15470, 0.03533, 0.00353, 1.16828, 0.03533, 0.00353, 0.50000
699, 0.13524, 0.25878, 102.00000, 3.67647, 0.95608, 0.22480, 0.00220, 1.29764, 0.22480, 0.00220, 0.47059
700, 0.20855, 0.39223, 15.00000, 2.60000, 1.05560, 0.05802, 0.00387, 1.36245, 0.05802, 0.00387, 0.40000
701, 0.08000, 0.15811, 10.00000, 4.00000, 0.66667, 0.01723, 0.00172, 0.95027, 0.01723, 0.00172, 0.40000
702, 0.20236, 0.36679, 53.00000, 3.01887, 1.11787, 0.14725, 0.00278, 1.48031, 0.14725, 0.00278, 0.47170
703, 0.12074, 0.22782, 19.00000, 3.57895, 0.83771, 0.05009, 0.00264, 1.19190, 0.05009, 0.00264, 0.21053
704, 0.13642, 0.25955, 24.00000, 3.04167, 0.80645, 0.05968, 0.00249, 1.15236, 0.05968, 0.00249, 0.45833
705, 0.12992, 0.24677, 137.00000, 3.99270, 0.98888, 0.27167, 0.00198, 1.29540, 0.27167, 0.00198, 0.48175
706, 0.18750, 0.35355, 6.00000, 2.66667, 1.03280, 0.01510, 0.00252, 1.24245, 0.01510, 0.00252, 0.33333
707, 0.14125, 0.26285, 70.00000, 3.92857, 1.04009, 0.15449, 0.00221, 1.33834, 0.15449, 0.00221, 0.52857
708, 0.13963, 0.26115, 101.00000, 3.47525, 0.91208, 0.24588, 0.00243, 1.30363, 0.24588, 0.00243, 0.45545
709, 0.11834, 0.22162, 104.00000, 4.02885, 0.89721, 0.24385, 0.00234, 1.22516, 0.24385, 0.00234, 0.45192
710, 0.12910, 0.24285, 79.00000, 3.56962, 0.87242, 0.19283, 0.00244, 1.26146, 0.19283, 0.00244, 0.36709
711, 0.00000, 0.00000, 1.00000, 4.00000, 0.00000, 0.00184, 0.00184, 0.00000, 0.00184, 0.00184, 0.00000
712, 0.12314, 0.24784, 51.00000, 3.07843, 0.77054, 0.13671, 0.00268, 1.10846, 0.13671, 0.00268, 0.37255
713, 0.14818, 0.27131, 72.00000, 3.61111, 0.98661, 0.14338, 0.00199, 1.36494, 0.14338, 0.00199, 0.41667
714, 0.15385, 0.30117, 13.00000, 3.23077, 1.01274, 0.03653, 0.00281, 1.15699, 0.03653, 0.00281, 0.46154
715, 0.19568, 0.35458, 87.00000, 3.27586, 1.16828, 0.24203, 0.00278, 1.50552, 0.24203, 0.00278, 0.40230
716, 0.21472, 0.38504, 58.00000, 3.15517, 1.22549, 0.14854, 0.00256, 1.53047, 0.14854, 0.00256, 0.36207
717, 0.22073, 0.40408, 82.00000, 2.81707, 1.14534, 0.15336, 0.00187, 1.42792, 0.15336, 0.00187, 0.40244
718, 0.16843, 0.32822, 16.00000, 3.68750, 1.25000, 0.03767, 0.00235, 1.28205, 0.03767, 0.00235, 0.31250
719, 0.23448, 0.42857, 29.00000, 2.41379, 1.05279, 0.08906, 0.00307, 1.29672, 0.08906, 0.00307, 0.48276
720, 0.20358, 0.36714, 86.00000, 3.02326, 1.11647, 0.20160, 0.00234, 1.49516, 0.20160, 0.00234, 0.38372
721, 0.18200, 0.32897, 54.00000, 3.44444, 1.14376, 0.14598, 0.00270, 1.48841, 0.14598, 0.00270, 0.44444
722, 0.16004, 0.30948, 58.00000, 2.93103, 0.91502, 0.15759, 0.00272, 1.26667, 0.15759, 0.00272, 0.32759
723, 0.19984, 0.36256, 34.00000, 3.14706, 1.15817, 0.10276, 0.00302, 1.49520, 0.10276, 0.00302, 0.32353
724, 0.14523, 0.27324, 76.00000, 3.48684, 0.95907, 0.17822, 0.00235, 1.33040, 0.17822, 0.00235, 0.48684
725, 0.17330, 0.32778, 16.00000, 2.75000, 0.93095, 0.05917, 0.00370, 1.23424, 0.05917, 0.00370, 0.18750
726, 0.23950, 0.43226, 14.00000, 2.42857, 1.08941, 0.04326, 0.00309, 1.35801, 0.04326, 0.00309, 0.21429
727, 0.17708, 0.32084, 63.00000, 3.46032, 1.11912, 0.16554, 0.00263, 1.47266, 0.16554, 0.00263, 0.41270
728, 0.13627, 0.25619, 45.00000, 3.02222, 0.78303, 0.13394, 0.00298, 1.13321, 0.13394, 0.00298, 0.33333
729, 0.13966, 0.26361, 81.00000, 3.48148, 0.92346, 0.21819, 0.00269, 1.29661, 0.21819, 0.00269, 0.38272
730, 0.14385, 0.27355, 24.00000, 3.50000, 0.97802, 0.05886, 0.00245, 1.28041, 0.05886, 0.00245, 0.45833
731, 0.13759, 0.26420, 39.00000, 3.15385, 0.84413, 0.11400, 0.00292, 1.22568, 0.11400, 0.00292, 0.41026
732, 0.12663, 0.24071, 180.00000, 3.65000, 0.88105, 0.40756, 0.00226, 1.25291, 0.40756, 0.00226, 0.48333
733, 0.17500, 0.32676, 15.00000, 3.20000, 1.08233, 0.04846, 0.00323, 1.39540, 0.04846, 0.00323, 0.26667
734, 0.17320, 0.33080, 27.00000, 2.51852, 0.84900, 0.08219, 0.00304, 1.16622, 0.08219, 0.00304, 0.40741
735, 0.13388, 0.24594, 137.00000, 3.85401, 0.95132, 0.32492, 0.00237, 1.29440, 0.32492, 0.00237, 0.38686
736, 0.12658, 0.23491, 78.00000, 3.93590, 0.93057, 0.17672, 0.00227, 1.24335, 0.17672, 0.00227, 0.43590
737, 0.19896, 0.36770, 59.00000, 2.98305, 1.10628, 0.15394, 0.00261, 1.38885, 0.15394, 0.00261, 0.44068
738, 0.19501, 0.35899, 31.00000, 2.83871, 1.03591, 0.07903, 0.00255, 1.39330, 0.07903, 0.00255, 0.25806
739, 0.18079, 0.32718, 164.00000, 3.32317, 1.09060, 0.38213, 0.00233, 1.46465, 0.38213, 0.00233, 0.46341
740, 0.17642, 0.32359, 63.00000, 3.47619, 1.13389, 0.10156, 0.00161, 1.43553, 0.10156, 0.00161, 0.50794
741, 0.18414, 0.33705, 58.00000, 3.44828, 1.17238, 0.11813, 0.00204, 1.48371, 0.11813, 0.00204, 0.37931
742, 0.13956, 0.25973, 267.00000, 3.64419, 0.94828, 0.43557, 0.00163, 1.33040, 0.43557, 0.00163, 0.43820
743, 0.29555, 0.56869, 39.00000, 1.94872, 1.12270, 0.08445, 0.00217, 1.30469, 0.08445, 0.00217, 0.30769
744, 0.14855, 0.27451, 92.00000, 3.45652, 0.95403, 0.15380, 0.00167, 1.34789, 0.15380, 0.00167, 0.47826
745, 0.15927, 0.30088, 16.00000, 3.87500, 1.20416, 0.04524, 0.00283, 1.39174, 0.04524, 0.00283, 0.43750
746, 0.13492, 0.25089, 119.00000, 3.66387, 0.92312, 0.29770, 0.00250, 1.30270, 0.29770, 0.00250, 0.45378
747, 0.14262, 0.26739, 102.00000, 3.46078, 0.92994, 0.25553, 0.00251, 1.31862, 0.25553, 0.00251, 0.38235
748, 0.20250, 0.36477, 316.00000, 3.12342, 1.14113, 0.37694, 0.00119, 1.50811, 0.37694, 0.00119, 0.44304
749, 0.18228, 0.33402, 51.00000, 3.17647, 1.07156, 0.07830, 0.00154, 1.44569, 0.07830, 0.00154, 0.33333
750, 0.14854, 0.27504, 124.00000, 3.85484, 1.06453, 0.15589, 0.00126, 1.37622, 0.15589, 0.00126, 0.44355
751, 0.14321, 0.26814, 180.00000, 3.42778, 0.92169, 0.24524, 0.00136, 1.31644, 0.24524, 0.00136, 0.47778
752, 0.18128, 0.33647, 39.00000, 3.30769, 1.12750, 0.06732, 0.00173, 1.42819, 0.06732, 0.00173, 0.53846
753, 0.18493, 0.34357, 24.00000, 3.70833, 1.30148, 0.05948, 0.00248, 1.45934, 0.05948, 0.00248, 0.37500
754, 0.15944, 0.29665, 57.00000, 3.38596, 1.01338, 0.06998, 0.00123, 1.38485, 0.06998, 0.00123, 0.50877
755, 0.14747, 0.27321, 96.00000, 3.31250, 0.90974, 0.23743, 0.00247, 1.30450, 0.23743, 0.00247, 0.41667
756, 0.19346, 0.35258, 128.00000, 2.89844, 1.02596, 0.22998, 0.00180, 1.42325, 0.22998, 0.00180, 0.46875
757, 0.20455, 0.39626, 4.00000, 2.75000, 1.25831, 0.01794, 0.00448, 1.03972, 0.01794, 0.00448, 0.50000
758, 0.26190, 0.51370, 21.00000, 1.71429, 0.90238, 0.05070, 0.00241, 1.11961, 0.05070, 0.00241, 0.23810
759, 0.23485, 0.42898, 11.00000, 2.18182, 0.98165, 0.03886, 0.00353, 1.29455, 0.03886, 0.00353, 0.45455
760, 0.25588, 0.46657, 46.00000, 2.65217, 1.25109, 0.09114, 0.00198, 1.46709, 0.09114, 0.00198, 0.43478
761, 0.18419, 0.33541, 44.00000, 3.04545, 1.03327, 0.12976, 0.00295, 1.39728, 0.12976, 0.00295, 0.43182
762, 0.15295, 0.28228, 115.00000, 3.39130, 0.96150, 0.22809, 0.00198, 1.36046, 0.22809, 0.00198, 0.42609
763, 0.19884, 0.35968, 149.00000, 3.38926, 1.22315, 0.26868, 0.00180, 1.52272, 0.26868, 0.00180, 0.44966
764, 0.23448, 0.42205, 29.00000, 2.75862, 1.18488, 0.06814, 0.00235, 1.46356, 0.06814, 0.00235, 0.37931
765, 0.18194, 0.33775, 32.00000, 2.81250, 0.96512, 0.10774, 0.00337, 1.28205, 0.10774, 0.00337, 0.40625
766, 0.13492, 0.28121, 9.00000, 3.11111, 0.92796, 0.02895, 0.00322, 0.93689, 0.02895, 0.00322, 0.11111
767, 0.31061, 0.58035, 11.00000, 2.18182, 1.32802, 0.03499, 0.00318, 1.24068, 0.03499, 0.00318, 0.36364
768, 0.17909, 0.33025, 52.00000, 3.07692, 1.02606, 0.14313, 0.00275, 1.41087, 0.14313, 0.00275, 0.38462
769, 0.27901, 0.50495, 42.00000, 2.45238, 1.25333, 0.10898, 0.00259, 1.48369, 0.10898, 0.00259, 0.47619
770, 0.14344, 0.27525, 57.00000, 3.38596, 0.94026, 0.15455, 0.00271, 1.28385, 0.15455, 0.00271, 0.40351
771, 0.18338, 0.34322, 41.00000, 2.63415, 0.91532, 0.11321, 0.00276, 1.30616, 0.11321, 0.00276, 0.39024
772, 0.21687, 0.40365, 49.00000, 3.06122, 1.24847, 0.12095, 0.00247, 1.38414, 0.12095, 0.00247, 0.44898
773, 0.16941, 0.33941, 17.00000, 2.94118, 1.02899, 0.05021, 0.00295, 1.00274, 0.05021, 0.00295, 0.35294
774, 0.24269, 0.43344, 32.00000, 2.93750, 1.29359, 0.09234, 0.00289, 1.54561, 0.09234, 0.00289, 0.28125
775, 0.23184, 0.41667, 26.00000, 2.76923, 1.17670, 0.08511, 0.00327, 1.47535, 0.08511, 0.00327, 0.38462
776, 0.20690, 0.38087, 9.00000, 3.22222, 1.30171, 0.03075, 0.00342, 1.42706, 0.03075, 0.00342, 0.44444
777, 0.15000, 0.34641, 4.00000, 1.25000, 0.50000, 0.01804, 0.00451, 0.56234, 0.01804, 0.00451, 0.25000
778, 0.14864, 0.27547, 76.00000, 3.55263, 0.98515, 0.18789, 0.00247, 1.36446, 0.18789, 0.00247, 0.42105
779, 0.19273, 0.35713, 31.00000, 2.54839, 0.92516, 0.09384, 0.00303, 1.26706, 0.09384, 0.00303, 0.41935
780, 0.22572, 0.40528, 69.00000, 3.00000, 1.22474, 0.18161, 0.00263, 1.53477, 0.18161, 0.00263, 0.37681
781, 0.15638, 0.29032, 84.00000, 3.33333, 0.97355, 0.20552, 0.00245, 1.36406, 0.20552, 0.00245, 0.42857
782, 0.16154, 0.30769, 10.00000, 2.60000, 0.84327, 0.04545, 0.00455, 1.16828, 0.04545, 0.00455, 0.40000
783, 0.20070, 0.36781, 37.00000, 2.72973, 1.01786, 0.11899, 0.00322, 1.31990, 0.11899, 0.00322, 0.29730
784, 0.00000, 0.00000, 2.00000, 1.00000, 0.00000, 0.01373, 0.00686, 0.00000, 0.01373, 0.00686, 0.00000
785, 0.16385, 0.30916, 39.00000, 3.15385, 0.98778, 0.10981, 0.00282, 1.34915, 0.10981, 0.00282, 0.41026
786, 0.21429, 0.39445, 14.00000, 2.64286, 1.08182, 0.05348, 0.00382, 1.30131, 0.05348, 0.00382, 0.14286
787, 0.13553, 0.27562, 13.00000, 3.23077, 0.92681, 0.04304, 0.00331, 1.07202, 0.04304, 0.00331, 0.30769
788, 0.26667, 0.56569, 3.00000, 1.66667, 1.15470, 0.01405, 0.00468, 0.63651, 0.01405, 0.00468, 0.33333
789, 0.14260, 0.27523, 47.00000, 3.57447, 0.99443, 0.13615, 0.00290, 1.30795, 0.13615, 0.00290, 0.42553
790, 0.19823, 0.36264, 66.00000, 2.90909, 1.06305, 0.17262, 0.00262, 1.37754, 0.17262, 0.00262, 0.36364
791, 0.26000, 0.48166, 10.00000, 2.50000, 1.26930, 0.03480, 0.00348, 1.47081, 0.03480, 0.00348, 0.30000
792, 0.12580, 0.24471, 86.00000, 3.72093, 0.91589, 0.22303, 0.00259, 1.25341, 0.22303, 0.00259, 0.32558
793, 0.20286, 0.36701, 10.00000, 3.50000, 1.35401, 0.03882, 0.00388, 1.50479, 0.03882, 0.00388, 0.40000
794, 0.12811, 0.24368, 46.00000, 3.65217, 0.89981, 0.12866, 0.00280, 1.26779, 0.12866, 0.00280, 0.36957
795, 0.20168, 0.37203, 21.00000, 2.42857, 0.92582, 0.06269, 0.00299, 1.27703, 0.06269, 0.00299, 0.61905
796, 0.16992, 0.31864, 36.00000, 3.08333, 0.99642, 0.10539, 0.00293, 1.35806, 0.10539, 0.00293, 0.50000
797, 0.14718, 0.27639, 31.00000, 3.09677, 0.87005, 0.08439, 0.00272, 1.25746, 0.08439, 0.00272, 0.41935
798, 0.23333, 0.46368, 9.00000, 2.22222, 1.09291, 0.03284, 0.00365, 0.99503, 0.03284, 0.00365, 0.44444
799, 0.17500, 0.36443, 5.00000, 3.20000, 1.30384, 0.01537, 0.00307, 0.95027, 0.01537, 0.00307, 0.40000
800, 0.23026, 0.41161, 26.00000, 2.88462, 1.21085, 0.07894, 0.00304, 1.53022, 0.07894, 0.00304, 0.23077
801, 0.09583, 0.22553, 16.00000, 2.81250, 0.65511, 0.05654, 0.00353, 0.82227, 0.05654, 0.00353, 0.31250
802, 0.21065, 0.38132, 40.00000, 2.70000, 1.04268, 0.11700, 0.00293, 1.41424, 0.11700, 0.00293, 0.47500
803, 0.09662, 0.19444, 9.00000, 2.55556, 0.52705, 0.03737, 0.00415, 0.68696, 0.03737, 0.00415, 0.22222
804, 0.16848, 0.32244, 8.00000, 2.87500, 0.99103, 0.03018, 0.00377, 1.21301, 0.03018, 0.00377, 0.25000
805, 0.11867, 0.22680, 27.00000, 3.62963, 0.83887, 0.08579, 0.00318, 1.17881, 0.08579, 0.00318, 0.40741
806, 0.13538, 0.26621, 50.00000, 3.46000, 0.93044, 0.13476, 0.00270, 1.22462, 0.13476, 0.00270, 0.42000
807, 0.24000, 0.44181, 9.00000, 2.77778, 1.30171, 0.04064, 0.00452, 1.27303, 0.04064, 0.00452, 0.22222
808, 0.18328, 0.33595, 31.00000, 2.83871, 0.96943, 0.09171, 0.00296, 1.35623, 0.09171, 0.00296, 0.41935
809, 0.18493, 0.33847, 43.00000, 2.90698, 0.99556, 0.11778, 0.00274, 1.37163, 0.11778, 0.00274, 0.37209
810, 0.16274, 0.31151, 45.00000, 2.88889, 0.91010, 0.12379, 0.00275, 1.28565, 0.12379, 0.00275, 0.48889
811, 0.06025, 0.13287, 18.00000, 3.94444, 0.53930, 0.04517, 0.00251, 0.77779, 0.04517, 0.00251, 0.38889
812, 0.18452, 0.33693, 18.00000, 3.11111, 1.07861, 0.05649, 0.00314, 1.37850, 0.05649, 0.00314, 0.44444
813, 0.13647, 0.25997, 56.00000, 3.89286, 1.02120, 0.09700, 0.00173, 1.32285, 0.09700, 0.00173, 0.33929
814, 0.00000, 0.00000, 1.00000, 5.00000, 0.00000, 0.00636, 0.00636, 0.00000, 0.00636, 0.00636, 0.00000
815, 0.14488, 0.27419, 112.00000, 3.23214, 0.89021, 0.19301, 0.00172, 1.28325, 0.19301, 0.00172, 0.46429
