uid, num_ratings, log_num_ratings, gini, rating_avg, rating_std, phi_avg, phi_std, proportion_long_tailors, avg_entropy, abnormality, abnormality_CR, itens_avg_num_ratings, avg_rating_from_itens_consumed
519, 49.00000, 5.61471, 0.15842, 4.12245, 1.40879, 0.09719, 0.11275, 0.57143, 1.36355, 1.56846, 0.72608, 91.65306, 3.11349
520, 23.00000, 4.52356, 0.20363, 3.43478, 1.30823, 0.22279, 0.15974, 0.17391, 1.37049, 0.85835, 0.37251, 210.08696, 3.39935
521, 150.00000, 7.22882, 0.14184, 3.14000, 0.86723, 0.21723, 0.11989, 0.08667, 1.33225, 0.69653, 0.17425, 204.84667, 3.59379
522, 30.00000, 4.90689, 0.09179, 4.33333, 0.80230, 0.20629, 0.10838, 0.06667, 1.24452, 0.69919, 0.22165, 194.53333, 4.01603
523, 100.00000, 6.64386, 0.08381, 4.36000, 0.71802, 0.15965, 0.12357, 0.20000, 1.31675, 0.89144, 0.08729, 150.55000, 3.61867
524, 306.00000, 8.25739, 0.16349, 3.49346, 1.05967, 0.15588, 0.10835, 0.19935, 1.29828, 0.83539, 0.38850, 146.99673, 3.63712
525, 54.00000, 5.75489, 0.14628, 3.29630, 0.90344, 0.23585, 0.13555, 0.03704, 1.36018, 0.63382, 0.17184, 222.40741, 3.43571
526, 68.00000, 6.08746, 0.21832, 3.23529, 1.27100, 0.22956, 0.14431, 0.10294, 1.34855, 0.90230, 0.37620, 216.47059, 3.55865
527, 137.00000, 7.09803, 0.13395, 3.83212, 0.95154, 0.18737, 0.11914, 0.13869, 1.25583, 0.71477, 0.16790, 176.68613, 3.88767
528, 53.00000, 5.72792, 0.15612, 3.71698, 1.08091, 0.23164, 0.13561, 0.09434, 1.24709, 0.68194, 0.00000, 218.43396, 3.65847
529, 43.00000, 5.42626, 0.10893, 3.60465, 0.87667, 0.19135, 0.13967, 0.20930, 1.43704, 0.77489, 0.25310, 180.44186, 3.22258
530, 45.00000, 5.49185, 0.10235, 3.88889, 0.77525, 0.23615, 0.14523, 0.08889, 1.26872, 0.62053, 0.23266, 222.68889, 3.77333
531, 30.00000, 4.90689, 0.27457, 3.23333, 1.65432, 0.16889, 0.14978, 0.36667, 1.37991, 1.11849, 0.29577, 159.26667, 3.04320
532, 274.00000, 8.09803, 0.12396, 4.12044, 0.97407, 0.13651, 0.10900, 0.32482, 1.31260, 0.90302, 0.52354, 128.72993, 3.38589
533, 260.00000, 8.02237, 0.16615, 3.38462, 1.05731, 0.18937, 0.11473, 0.09231, 1.30536, 0.74855, 0.15482, 178.57308, 3.56872
534, 80.00000, 6.32193, 0.10590, 4.07500, 0.85351, 0.18290, 0.13434, 0.18750, 1.39320, 1.12408, 0.29052, 172.47500, 3.15423
535, 218.00000, 7.76818, 0.11414, 3.93578, 0.84543, 0.16491, 0.12112, 0.21101, 1.26549, 0.69146, 0.24409, 155.51376, 3.81039
536, 163.00000, 7.34873, 0.13687, 3.87117, 0.98223, 0.17860, 0.11356, 0.11043, 1.29864, 0.75663, 0.17507, 168.42331, 3.64846
537, 490.00000, 8.93664, 0.18392, 2.86531, 0.97317, 0.13510, 0.10945, 0.29796, 1.31242, 0.85573, 0.52845, 127.39592, 3.58999
538, 81.00000, 6.33985, 0.13643, 3.61728, 0.94297, 0.27104, 0.11893, 0.03704, 1.26917, 0.62118, 0.24949, 255.59259, 3.85205
539, 56.00000, 5.80735, 0.12068, 3.98214, 0.90435, 0.20023, 0.13373, 0.12500, 1.27765, 0.76634, 0.25246, 188.82143, 3.83095
540, 63.00000, 5.97728, 0.08004, 3.71429, 0.60718, 0.24370, 0.14347, 0.03175, 1.36241, 0.51124, 0.10019, 229.80952, 3.50301
541, 133.00000, 7.05528, 0.16429, 3.62406, 1.11872, 0.15876, 0.12574, 0.24060, 1.33049, 0.75987, 0.23451, 149.71429, 3.37652
542, 135.00000, 7.07682, 0.12132, 3.48889, 0.79988, 0.19499, 0.11868, 0.11852, 1.32072, 0.58362, 0.20054, 183.87407, 3.60114
543, 197.00000, 7.62205, 0.10584, 3.53299, 0.72505, 0.16576, 0.10344, 0.18782, 1.28597, 0.46266, 0.00000, 156.30964, 3.65232
544, 31.00000, 4.95420, 0.19207, 2.80645, 1.01388, 0.22283, 0.15121, 0.09677, 1.41839, 0.79723, 0.15786, 210.12903, 3.33716
545, 162.00000, 7.33985, 0.12517, 3.50617, 0.82843, 0.17965, 0.11848, 0.16667, 1.34197, 0.62344, 0.09399, 169.40741, 3.41590
546, 59.00000, 5.88264, 0.14738, 3.89831, 1.10944, 0.19780, 0.17351, 0.25424, 1.39149, 1.17059, 0.51467, 186.52542, 3.21595
547, 23.00000, 4.52356, 0.14389, 3.65217, 1.02730, 0.21974, 0.13117, 0.00000, 1.35807, 0.72137, 0.27109, 207.21739, 3.53737
548, 155.00000, 7.27612, 0.17552, 3.67097, 1.21201, 0.19254, 0.13245, 0.16129, 1.35057, 0.93319, 0.18779, 181.56774, 3.46590
549, 25.00000, 4.64386, 0.11957, 3.72000, 0.84261, 0.31779, 0.16292, 0.04000, 1.35570, 0.50153, 0.18608, 299.68000, 3.46148
550, 40.00000, 5.32193, 0.17738, 3.67500, 1.20655, 0.25215, 0.17149, 0.15000, 1.38095, 0.95014, 0.43577, 237.77500, 3.30881
551, 334.00000, 8.38370, 0.18606, 3.80240, 1.34562, 0.16016, 0.11609, 0.22754, 1.32987, 1.07633, 0.00000, 151.03293, 3.41176
552, 84.00000, 6.39232, 0.08306, 3.09524, 0.55143, 0.20935, 0.15504, 0.16667, 1.36873, 0.45400, 0.07008, 197.41667, 3.28547
553, 100.00000, 6.64386, 0.09921, 4.17000, 0.77921, 0.17146, 0.12259, 0.17000, 1.20200, 0.62316, 0.21329, 161.69000, 3.96447
554, 114.00000, 6.83289, 0.11270, 3.57018, 0.78672, 0.23378, 0.12820, 0.07895, 1.32699, 0.50469, 0.11940, 220.45614, 3.56183
555, 52.00000, 5.70044, 0.08750, 4.01923, 0.69987, 0.24592, 0.14329, 0.09615, 1.32593, 0.71171, 0.34056, 231.90385, 3.56987
556, 44.00000, 5.45943, 0.13452, 4.20455, 1.19260, 0.21363, 0.12064, 0.02273, 1.26379, 0.84234, 0.22067, 201.45455, 3.83507
557, 53.00000, 5.72792, 0.15530, 3.75472, 1.07248, 0.17920, 0.13988, 0.20755, 1.36421, 0.88571, 0.40629, 168.98113, 3.53838
558, 20.00000, 4.32193, 0.09881, 4.20000, 0.83351, 0.19841, 0.14918, 0.20000, 1.30265, 0.66759, 0.17902, 187.10000, 3.80511
559, 76.00000, 6.24793, 0.16418, 3.57895, 1.09864, 0.19627, 0.11490, 0.13158, 1.25377, 0.82665, 0.29989, 185.07895, 3.72513
560, 101.00000, 6.65821, 0.14652, 3.39604, 0.93893, 0.19743, 0.13548, 0.16832, 1.32340, 0.59599, 0.09425, 186.17822, 3.56231
561, 357.00000, 8.47978, 0.17806, 3.02521, 1.00947, 0.15079, 0.10865, 0.22689, 1.30797, 0.79994, 0.22636, 142.19048, 3.60514
562, 72.00000, 6.16993, 0.21999, 3.54167, 1.46256, 0.22542, 0.12028, 0.02778, 1.28402, 1.17113, 0.47395, 212.56944, 3.74850
563, 30.00000, 4.90689, 0.14484, 3.76667, 1.07265, 0.22259, 0.15240, 0.03333, 1.35174, 0.75291, 0.13986, 209.90000, 3.30958
564, 34.00000, 5.08746, 0.09686, 3.41176, 0.65679, 0.23417, 0.16447, 0.14706, 1.36074, 0.54306, 0.11175, 220.82353, 3.42278
565, 35.00000, 5.12928, 0.06936, 4.54286, 0.70054, 0.09408, 0.06338, 0.34286, 1.24672, 0.94611, 0.36145, 88.71429, 3.76448
566, 149.00000, 7.21917, 0.17575, 3.44295, 1.11126, 0.19223, 0.11793, 0.10738, 1.31195, 0.74092, 0.24214, 181.26846, 3.62941
567, 155.00000, 7.27612, 0.12962, 3.95484, 0.98917, 0.16287, 0.11695, 0.18065, 1.23734, 0.75090, 0.26875, 153.58710, 3.91476
568, 81.00000, 6.33985, 0.18315, 3.37037, 1.14504, 0.14384, 0.11679, 0.28395, 1.22248, 0.85721, 0.58230, 135.64198, 3.93776
569, 70.00000, 6.12928, 0.13759, 3.48571, 0.91276, 0.24108, 0.14553, 0.07143, 1.36844, 0.60948, 0.18450, 227.34286, 3.47619
570, 22.00000, 4.45943, 0.26271, 2.68182, 1.28680, 0.23855, 0.13308, 0.04545, 1.43671, 1.05422, 0.52679, 224.95455, 3.33573
571, 20.00000, 4.32193, 0.10652, 3.45000, 0.75915, 0.20843, 0.13397, 0.05000, 1.20019, 0.66821, 0.22281, 196.55000, 4.03195
572, 20.00000, 4.32193, 0.19000, 3.25000, 1.16416, 0.23203, 0.16431, 0.20000, 1.38297, 0.87719, 0.36532, 218.80000, 3.53659
573, 51.00000, 5.67243, 0.07289, 3.74510, 0.62748, 0.21918, 0.13196, 0.07843, 1.23837, 0.42913, 0.16622, 206.68627, 3.95404
574, 46.00000, 5.52356, 0.18143, 3.52174, 1.18770, 0.17998, 0.14368, 0.19565, 1.35727, 0.89380, 0.23580, 169.71739, 3.56126
575, 26.00000, 4.70044, 0.25610, 3.15385, 1.46130, 0.28595, 0.13766, 0.03846, 1.20950, 1.24214, 0.82714, 269.65385, 3.96396
576, 36.00000, 5.16993, 0.12795, 3.52778, 0.87786, 0.28108, 0.13749, 0.00000, 1.34398, 0.60410, 0.17855, 265.05556, 3.63228
577, 188.00000, 7.55459, 0.11661, 3.80319, 0.83927, 0.18181, 0.12370, 0.18617, 1.31855, 0.70095, 0.21182, 171.44681, 3.45855
578, 24.00000, 4.58496, 0.22005, 2.66667, 1.09014, 0.23467, 0.15313, 0.12500, 1.36453, 0.98168, 0.55752, 221.29167, 3.44056
579, 74.00000, 6.20945, 0.13740, 3.47297, 0.90996, 0.25081, 0.12816, 0.04054, 1.30856, 0.68610, 0.21831, 236.51351, 3.70782
580, 47.00000, 5.55459, 0.17786, 3.55319, 1.15737, 0.26364, 0.16347, 0.06383, 1.39465, 1.02780, 0.54979, 248.61702, 3.32806
581, 28.00000, 4.80735, 0.13116, 4.03571, 0.99934, 0.20474, 0.18655, 0.39286, 1.27797, 0.91547, 0.23009, 193.07143, 3.83302
582, 62.00000, 5.95420, 0.19029, 3.27419, 1.14762, 0.24212, 0.15680, 0.12903, 1.39051, 0.73664, 0.33164, 228.32258, 3.35552
583, 27.00000, 4.75489, 0.07222, 4.44444, 0.69798, 0.22815, 0.14218, 0.07407, 1.25718, 0.64304, 0.18772, 215.14815, 3.92057
584, 24.00000, 4.58496, 0.12990, 3.54167, 0.93153, 0.23970, 0.16549, 0.08333, 1.34095, 0.60128, 0.17924, 226.04167, 3.56096
585, 80.00000, 6.32193, 0.13675, 3.73750, 0.93786, 0.07854, 0.08652, 0.48750, 1.23941, 0.69697, 0.26283, 74.06250, 3.68079
586, 166.00000, 7.37504, 0.13936, 3.32530, 0.86841, 0.17494, 0.11763, 0.16265, 1.35017, 0.73148, 0.23587, 164.96988, 3.38568
587, 98.00000, 6.61471, 0.19212, 2.96939, 1.04983, 0.13338, 0.12355, 0.40816, 1.38699, 0.72928, 0.00000, 125.77551, 3.15547
588, 225.00000, 7.81378, 0.17305, 3.74222, 1.19345, 0.16973, 0.12467, 0.21333, 1.33996, 1.00324, 0.35952, 160.05333, 3.47508
589, 43.00000, 5.42626, 0.23476, 3.44186, 1.48488, 0.19927, 0.13820, 0.16279, 1.41971, 1.32149, 0.83851, 187.90698, 3.24182
590, 48.00000, 5.58496, 0.18328, 3.50000, 1.18501, 0.17815, 0.12607, 0.18750, 1.34577, 0.83197, 0.18125, 168.00000, 3.57512
591, 84.00000, 6.39232, 0.11296, 3.65476, 0.78378, 0.18353, 0.12431, 0.19048, 1.29641, 0.49231, 0.09216, 173.07143, 3.69762
592, 360.00000, 8.49185, 0.18355, 3.81389, 1.34613, 0.15280, 0.11805, 0.28889, 1.32287, 0.91433, 0.37588, 144.08611, 3.50511
593, 156.00000, 7.28540, 0.16340, 3.60897, 1.08106, 0.19526, 0.12253, 0.09615, 1.32798, 0.77960, 0.21993, 184.13462, 3.57704
594, 25.00000, 4.64386, 0.09379, 3.48000, 0.65320, 0.27080, 0.16407, 0.00000, 1.28029, 0.48889, 0.11605, 255.36000, 3.82951
595, 96.00000, 6.58496, 0.18373, 3.19792, 1.07233, 0.16590, 0.14295, 0.29167, 1.37335, 0.70557, 0.11756, 156.44792, 3.21575
596, 20.00000, 4.32193, 0.12917, 3.60000, 0.88258, 0.32370, 0.18080, 0.05000, 1.39618, 0.64705, 0.14461, 305.25000, 3.45694
597, 41.00000, 5.35755, 0.17319, 3.63415, 1.19909, 0.23017, 0.15934, 0.14634, 1.36861, 0.94243, 0.28727, 217.04878, 3.35890
598, 25.00000, 4.64386, 0.15130, 3.68000, 1.02956, 0.19606, 0.15260, 0.20000, 1.41786, 0.85691, 0.18913, 184.88000, 3.34924
599, 47.00000, 5.55459, 0.14696, 3.89362, 1.08816, 0.15473, 0.13170, 0.25532, 1.40554, 1.13438, 0.06901, 145.91489, 3.17671
600, 89.00000, 6.47573, 0.15413, 3.58427, 1.00915, 0.16406, 0.12584, 0.28090, 1.32194, 0.60475, 0.13400, 154.70787, 3.34975
601, 148.00000, 7.20945, 0.23349, 3.08108, 1.31715, 0.19566, 0.12815, 0.12838, 1.32613, 0.98411, 0.56893, 184.50676, 3.58626
602, 29.00000, 4.85798, 0.10596, 3.79310, 0.77364, 0.26515, 0.17094, 0.10345, 1.37960, 0.73301, 0.16117, 250.03448, 3.25862
603, 47.00000, 5.55459, 0.15228, 3.78723, 1.10210, 0.25708, 0.14864, 0.08511, 1.31646, 0.82423, 0.22389, 242.42553, 3.63296
604, 27.00000, 4.75489, 0.21140, 3.29630, 1.26536, 0.19980, 0.15920, 0.22222, 1.33780, 1.07845, 0.63719, 188.40741, 3.51836
605, 90.00000, 6.49185, 0.17166, 3.75556, 1.19278, 0.23974, 0.12296, 0.05556, 1.30166, 0.80483, 0.30616, 226.07778, 3.65845
606, 236.00000, 7.88264, 0.11763, 3.96610, 0.88421, 0.18983, 0.11873, 0.14407, 1.32434, 0.72291, 0.17239, 179.01271, 3.58755
607, 37.00000, 5.20945, 0.08869, 3.83784, 0.68773, 0.17999, 0.13002, 0.13514, 1.26232, 0.43671, 0.10777, 169.72973, 3.89430
608, 163.00000, 7.34873, 0.17840, 3.67485, 1.23670, 0.17519, 0.12518, 0.18405, 1.27503, 0.94757, 0.61876, 165.20859, 3.77063
609, 28.00000, 4.80735, 0.36940, 2.39286, 1.74991, 0.18016, 0.16602, 0.32143, 1.27557, 1.36397, 1.30852, 169.89286, 3.10381
610, 75.00000, 6.22882, 0.15143, 3.73333, 1.06965, 0.23690, 0.12440, 0.04000, 1.26655, 0.74407, 0.06801, 223.40000, 3.84145
611, 42.00000, 5.39232, 0.15217, 3.83333, 1.10247, 0.15048, 0.13237, 0.30952, 1.38709, 0.91208, 0.34996, 141.90476, 3.47359
612, 27.00000, 4.75489, 0.15466, 3.37037, 0.96668, 0.24669, 0.15090, 0.11111, 1.35640, 0.67107, 0.17412, 232.62963, 3.47995
613, 28.00000, 4.80735, 0.09947, 4.32143, 0.86297, 0.21906, 0.15816, 0.17857, 1.21581, 0.67156, 0.10546, 206.57143, 3.90868
614, 39.00000, 5.28540, 0.19294, 3.12821, 1.10452, 0.23313, 0.15658, 0.12821, 1.39701, 0.91669, 0.46075, 219.84615, 3.34708
615, 103.00000, 6.68650, 0.14563, 3.86408, 1.09409, 0.18444, 0.11163, 0.10680, 1.30749, 0.65073, 0.15268, 173.92233, 3.72087
616, 43.00000, 5.42626, 0.11330, 3.62791, 0.78750, 0.19455, 0.13750, 0.18605, 1.38783, 0.58323, 0.12403, 183.46512, 3.40077
617, 108.00000, 6.75489, 0.28036, 2.62037, 1.33758, 0.12861, 0.12713, 0.39815, 1.28864, 1.21193, 0.36741, 121.27778, 3.44522
618, 216.00000, 7.75489, 0.16232, 3.28704, 0.97933, 0.18325, 0.11629, 0.10648, 1.31255, 0.72195, 0.15232, 172.80556, 3.64341
619, 89.00000, 6.47573, 0.19980, 3.50562, 1.27140, 0.21400, 0.13514, 0.13483, 1.34978, 0.94860, 0.28021, 201.79775, 3.43796
620, 110.00000, 6.78136, 0.14284, 3.82727, 1.01239, 0.15940, 0.14725, 0.29091, 1.35997, 0.99830, 0.40460, 150.31818, 3.22970
621, 171.00000, 7.41785, 0.15821, 3.54971, 1.05252, 0.16176, 0.12056, 0.25146, 1.36586, 0.75028, 0.16977, 152.54386, 3.26280
622, 228.00000, 7.83289, 0.18493, 3.39035, 1.14241, 0.16392, 0.11986, 0.23684, 1.31588, 0.70869, 0.43897, 154.57895, 3.42778
623, 45.00000, 5.49185, 0.14868, 3.73333, 1.05313, 0.26629, 0.13585, 0.00000, 1.27766, 0.74502, 0.24782, 251.11111, 3.79894
624, 141.00000, 7.13955, 0.10798, 3.53191, 0.75170, 0.18360, 0.13285, 0.17730, 1.37781, 0.47405, 0.15563, 173.13475, 3.38771
625, 106.00000, 6.72792, 0.11015, 3.43396, 0.73054, 0.22631, 0.12489, 0.05660, 1.28372, 0.62619, 0.10958, 213.40566, 3.79533
626, 32.00000, 5.00000, 0.34458, 2.34375, 1.53685, 0.20911, 0.15259, 0.21875, 1.40832, 1.21554, 0.49230, 197.18750, 3.21112
627, 181.00000, 7.49985, 0.18141, 3.29282, 1.08392, 0.17532, 0.11160, 0.14917, 1.32475, 0.81718, 0.23959, 165.32597, 3.55884
628, 27.00000, 4.75489, 0.05424, 4.70370, 0.72403, 0.20211, 0.16051, 0.25926, 1.38806, 1.46469, 0.32985, 190.59259, 3.47862
629, 121.00000, 6.91886, 0.12775, 4.08264, 0.98815, 0.21882, 0.12744, 0.09917, 1.31625, 0.78225, 0.13091, 206.34711, 3.70629
630, 108.00000, 6.75489, 0.17309, 3.32407, 1.05749, 0.21276, 0.14333, 0.12963, 1.33515, 0.91246, 0.31676, 200.62963, 3.38564
631, 20.00000, 4.32193, 0.15323, 3.10000, 0.91191, 0.20843, 0.15663, 0.15000, 1.39554, 0.60738, 0.25391, 196.55000, 3.31932
632, 118.00000, 6.88264, 0.15180, 3.66102, 1.02299, 0.22931, 0.11590, 0.02542, 1.29779, 0.72099, 0.25333, 216.23729, 3.73798
633, 58.00000, 5.85798, 0.11638, 3.31034, 0.75410, 0.22540, 0.13844, 0.12069, 1.32354, 0.64256, 0.19405, 212.55172, 3.60908
634, 135.00000, 7.07682, 0.15082, 3.37037, 0.95214, 0.17999, 0.13459, 0.19259, 1.35453, 0.68828, 0.11574, 169.72593, 3.36491
635, 34.00000, 5.08746, 0.17833, 3.26471, 1.08177, 0.22179, 0.13602, 0.17647, 1.40144, 0.74883, 0.22352, 209.14706, 3.36549
636, 20.00000, 4.32193, 0.08708, 4.45000, 0.82558, 0.27057, 0.16025, 0.10000, 1.34530, 1.17674, 0.59129, 255.15000, 3.62360
637, 104.00000, 6.70044, 0.26622, 2.49038, 1.19867, 0.18760, 0.14226, 0.23077, 1.34304, 1.15110, 0.93808, 176.90385, 3.35042
638, 67.00000, 6.06609, 0.15883, 3.53731, 1.03468, 0.25235, 0.11739, 0.00000, 1.31220, 0.76710, 0.21159, 237.97015, 3.69118
639, 148.00000, 7.20945, 0.21310, 2.95946, 1.14213, 0.14724, 0.11211, 0.22297, 1.27856, 1.01594, 0.45039, 138.84459, 3.76286
640, 109.00000, 6.76818, 0.09843, 4.22936, 0.81232, 0.16468, 0.10098, 0.19266, 1.33575, 0.78258, 0.26163, 155.29358, 3.54083
641, 40.00000, 5.32193, 0.09985, 4.12500, 0.79057, 0.17200, 0.11986, 0.10000, 1.23242, 0.60613, 0.20884, 162.20000, 3.92914
642, 318.00000, 8.31288, 0.17656, 3.62264, 1.16294, 0.12339, 0.11581, 0.40252, 1.33520, 1.03586, 0.58069, 116.35849, 3.17140
643, 206.00000, 7.68650, 0.11301, 3.73786, 0.79586, 0.18458, 0.11056, 0.09709, 1.31212, 0.55902, 0.14268, 174.06311, 3.62974
644, 42.00000, 5.39232, 0.05442, 4.00000, 0.62470, 0.24176, 0.17016, 0.19048, 1.37601, 0.92198, 0.38915, 227.97619, 3.23895
645, 122.00000, 6.93074, 0.11270, 3.95902, 0.85665, 0.18804, 0.12336, 0.13934, 1.29125, 0.58988, 0.10144, 177.31967, 3.79263
646, 38.00000, 5.24793, 0.10714, 2.94737, 0.69544, 0.18125, 0.15702, 0.31579, 1.37763, 0.57585, 0.09848, 170.92105, 3.27841
647, 58.00000, 5.85798, 0.08434, 3.82759, 0.65260, 0.22745, 0.11444, 0.05172, 1.31640, 0.56690, 0.16069, 214.48276, 3.60468
648, 297.00000, 8.21432, 0.21887, 3.25926, 1.27480, 0.15738, 0.11515, 0.23232, 1.32243, 0.92245, 0.00000, 148.41077, 3.32192
649, 24.00000, 4.58496, 0.13690, 3.79167, 0.97709, 0.26242, 0.15723, 0.08333, 1.33886, 0.74854, 0.20733, 247.45833, 3.47724
650, 311.00000, 8.28077, 0.13090, 3.15434, 0.79635, 0.16264, 0.11370, 0.19614, 1.30392, 0.61241, 0.00000, 153.36656, 3.55274
651, 21.00000, 4.39232, 0.23050, 3.28571, 1.38358, 0.22158, 0.14215, 0.14286, 1.34943, 0.94979, 0.42017, 208.95238, 3.60429
652, 22.00000, 4.45943, 0.17589, 3.13636, 1.03719, 0.26718, 0.14003, 0.09091, 1.40067, 0.73834, 0.17516, 251.95455, 3.38211
653, 283.00000, 8.14466, 0.24369, 2.69258, 1.17940, 0.16695, 0.12029, 0.24028, 1.32226, 1.05003, 0.37953, 157.43110, 3.44661
654, 147.00000, 7.19967, 0.15418, 3.68707, 1.09045, 0.21782, 0.12823, 0.08844, 1.32024, 0.72940, 0.42255, 205.40816, 3.61489
655, 685.00000, 9.41996, 0.12736, 2.90803, 0.73270, 0.10316, 0.10758, 0.48613, 1.24447, 0.73607, 0.00000, 97.28029, 3.45747
656, 24.00000, 4.58496, 0.23292, 2.54167, 1.10253, 0.18319, 0.12349, 0.16667, 1.37541, 1.19283, 0.67770, 172.75000, 3.50818
657, 29.00000, 4.85798, 0.19883, 3.24138, 1.21465, 0.27206, 0.14237, 0.03448, 1.37683, 0.94456, 0.55215, 256.55172, 3.58131
658, 71.00000, 6.14975, 0.11501, 3.73239, 0.80990, 0.20066, 0.13969, 0.14085, 1.28242, 0.51618, 0.12489, 189.22535, 3.81313
659, 191.00000, 7.57743, 0.11703, 3.79058, 0.84487, 0.16864, 0.11725, 0.18325, 1.27217, 0.61996, 0.21418, 159.03141, 3.75104
660, 224.00000, 7.80735, 0.20405, 2.58482, 0.97131, 0.17192, 0.11786, 0.18750, 1.33820, 0.95902, 0.24496, 162.11607, 3.42923
661, 121.00000, 6.91886, 0.12282, 3.91736, 0.90909, 0.21683, 0.12067, 0.04959, 1.27324, 0.60336, 0.11083, 204.47107, 3.80452
662, 23.00000, 4.52356, 0.13385, 3.86957, 0.96786, 0.17825, 0.17830, 0.34783, 1.23354, 0.87037, 0.12557, 168.08696, 3.50343
663, 158.00000, 7.30378, 0.13804, 3.53165, 0.90765, 0.19646, 0.13530, 0.18354, 1.34446, 0.62450, 0.13139, 185.25949, 3.46864
664, 166.00000, 7.37504, 0.13290, 3.74699, 0.93864, 0.19059, 0.11477, 0.09036, 1.28197, 0.60030, 0.15350, 179.72289, 3.76772
665, 142.00000, 7.14975, 0.11464, 3.47887, 0.77842, 0.21702, 0.12115, 0.09155, 1.33251, 0.63680, 0.22886, 204.64789, 3.55663
666, 245.00000, 7.93664, 0.11439, 3.66531, 0.79071, 0.18028, 0.12122, 0.16327, 1.27820, 0.57686, 0.12356, 170.00000, 3.74508
667, 47.00000, 5.55459, 0.13681, 3.95745, 1.02060, 0.21850, 0.09590, 0.06383, 1.23912, 0.75272, 0.21707, 206.04255, 3.95007
668, 46.00000, 5.52356, 0.16130, 3.52174, 1.04858, 0.22581, 0.14806, 0.10870, 1.37333, 0.78444, 0.28937, 212.93478, 3.50062
669, 100.00000, 6.64386, 0.19107, 3.38000, 1.17017, 0.22504, 0.12946, 0.13000, 1.26425, 0.89287, 0.30022, 212.21000, 3.84989
670, 46.00000, 5.52356, 0.14358, 3.84783, 1.03209, 0.18904, 0.10521, 0.10870, 1.23186, 0.78216, 0.16428, 178.26087, 3.91294
671, 124.00000, 6.95420, 0.17644, 3.58065, 1.15538, 0.18565, 0.13070, 0.20161, 1.34237, 0.93330, 0.05284, 175.07258, 3.42770
672, 29.00000, 4.85798, 0.18929, 3.24138, 1.12298, 0.20276, 0.15174, 0.17241, 1.34683, 0.96839, 0.36944, 191.20690, 3.39347
673, 35.00000, 5.12928, 0.13235, 3.88571, 0.99325, 0.23439, 0.14131, 0.08571, 1.34241, 0.77058, 0.16956, 221.02857, 3.64913
674, 41.00000, 5.35755, 0.14472, 3.65854, 0.99020, 0.27460, 0.15033, 0.12195, 1.36275, 0.73110, 0.27713, 258.95122, 3.44471
675, 34.00000, 5.08746, 0.19281, 3.70588, 1.36025, 0.13536, 0.12844, 0.32353, 1.25764, 0.87396, 0.00000, 127.64706, 3.69673
676, 77.00000, 6.26679, 0.21438, 3.58442, 1.46315, 0.21801, 0.15899, 0.19481, 1.27697, 0.92541, 0.00000, 205.58442, 3.51883
677, 49.00000, 5.61471, 0.20130, 3.59184, 1.38321, 0.21222, 0.14749, 0.16327, 1.39026, 1.21875, 0.34700, 200.12245, 3.25361
678, 28.00000, 4.80735, 0.15402, 3.42857, 0.99735, 0.29143, 0.16095, 0.07143, 1.30789, 0.82505, 0.33886, 274.82143, 3.76784
679, 62.00000, 5.95420, 0.14346, 3.66129, 0.97415, 0.26172, 0.13563, 0.01613, 1.29570, 0.71314, 0.30419, 246.80645, 3.78318
680, 38.00000, 5.24793, 0.10007, 4.00000, 0.77110, 0.27306, 0.14536, 0.02632, 1.29673, 0.52530, 0.14029, 257.50000, 3.77454
681, 22.00000, 4.45943, 0.24776, 3.22727, 1.47783, 0.18601, 0.17830, 0.31818, 1.40444, 1.23971, 0.43227, 175.40909, 3.21169
682, 399.00000, 8.64024, 0.17476, 3.13784, 1.01424, 0.14731, 0.11254, 0.28571, 1.33813, 0.70472, 0.00000, 138.91729, 3.33675
683, 75.00000, 6.22882, 0.17146, 3.22667, 1.02104, 0.17888, 0.13285, 0.18667, 1.35493, 0.70740, 0.13837, 168.68000, 3.46601
684, 86.00000, 6.42626, 0.14357, 3.48837, 0.92982, 0.19914, 0.13122, 0.12791, 1.31332, 0.64775, 0.18637, 187.79070, 3.50903
685, 20.00000, 4.32193, 0.19390, 2.05000, 0.75915, 0.17545, 0.15035, 0.30000, 1.46080, 1.24058, 0.83857, 165.45000, 3.21885
686, 71.00000, 6.14975, 0.07616, 4.56338, 0.87395, 0.22513, 0.11672, 0.05634, 1.22962, 0.84874, 0.27637, 212.29577, 3.94005
687, 21.00000, 4.39232, 0.13177, 3.47619, 0.87287, 0.25168, 0.15139, 0.09524, 1.42433, 0.60609, 0.14487, 237.33333, 3.25246
688, 24.00000, 4.58496, 0.03233, 4.83333, 0.63702, 0.11479, 0.11605, 0.54167, 1.43381, 1.75486, 0.94441, 108.25000, 3.13080
689, 36.00000, 5.16993, 0.16787, 3.83333, 1.23056, 0.29106, 0.13785, 0.00000, 1.37784, 1.02492, 0.44805, 274.47222, 3.49920
690, 115.00000, 6.84549, 0.18443, 3.14783, 1.07804, 0.18135, 0.11637, 0.16522, 1.32946, 0.78607, 0.25720, 171.01739, 3.44964
691, 32.00000, 5.00000, 0.12847, 4.21875, 1.15659, 0.21825, 0.15000, 0.12500, 1.26569, 0.89491, 0.47860, 205.81250, 3.79320
